"";"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"cuecolor_R";"error_R"
"47311";"5babd4285f26f10001b17c60";"BRAC1_horiAA_1st0";3;83;705,014999999665;"L";1;0;NA;"L";"blue";"black";"parity";4;300;0;1;0;0
"47315";"5babd4285f26f10001b17c60";"BRAC1_horiAA_1st0";3;84;652,259999995353;"A";1;0;NA;"A";"red";"black";"magnit";7;300;1;1;1;0
"47319";"5babd4285f26f10001b17c60";"BRAC1_horiAA_1st0";3;85;837,114999994868;"L";1;0;NA;"L";"red";"black";"magnit";2;300;0;1;0;0
"47323";"5babd4285f26f10001b17c60";"BRAC1_horiAA_1st0";3;86;592,479999999283;"L";1;0;NA;"L";"red";"black";"magnit";4;300;0;0;0;0
"47327";"5babd4285f26f10001b17c60";"BRAC1_horiAA_1st0";3;87;654,304999996442;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;0;1;0
"47331";"5babd4285f26f10001b17c60";"BRAC1_horiAA_1st0";3;88;1090,15499999793;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;1;1;0;0
"47335";"5babd4285f26f10001b17c60";"BRAC1_horiAA_1st0";3;89;1390,27500000526;"A";1;0;NA;"A";"red";"black";"parity";3;300;1;0;1;0
"47339";"5babd4285f26f10001b17c60";"BRAC1_horiAA_1st0";3;90;1308,9250000047;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;1;1;1;0
"47343";"5babd4285f26f10001b17c60";"BRAC1_horiAA_1st0";3;91;1328,65999999922;"A";1;0;NA;"A";"red";"black";"parity";7;300;1;1;1;0
"47347";"5babd4285f26f10001b17c60";"BRAC1_horiAA_1st0";3;92;797,42500000447;"L";1;0;NA;"L";"blue";"black";"parity";4;300;0;1;1;0
"47351";"5babd4285f26f10001b17c60";"BRAC1_horiAA_1st0";3;93;607,51999999769;"L";1;0;NA;"L";"red";"black";"magnit";3;300;1;0;1;0
"47355";"5babd4285f26f10001b17c60";"BRAC1_horiAA_1st0";3;94;1224,97999999905;"A";1;0;NA;"A";"blue";"black";"parity";7;300;1;1;1;0
"47359";"5babd4285f26f10001b17c60";"BRAC1_horiAA_1st0";3;95;1096,36499999766;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;0;0
"47437";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;0;707,754999999976;"L";1;0;NA;"L";"red";"black";"magnit";7;0;99;99;99;99
"47441";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;1;429,25;"A";1;1;NA;"L";"blue";"black";"parity";6;0;1;0;1;0
"47445";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;2;1067,64000000001;"A";1;1;NA;"L";"blue";"black";"parity";2;0;0;0;0;1
"47449";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;3;438,23000000001;"L";1;1;NA;"A";"red";"black";"parity";9;0;0;1;1;1
"47453";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;4;158,695000000007;"A";1;1;NA;"L";"red";"black";"parity";6;0;0;1;0;1
"47457";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;5;1323,81;"A";1;0;NA;"A";"red";"black";"magnit";2;0;1;1;0;1
"47461";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;6;1056,05499999999;"L";1;1;NA;"A";"red";"black";"magnit";4;0;0;0;0;0
"47465";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;7;706,725000000006;"A";1;1;NA;"L";"red";"black";"parity";8;0;1;1;0;1
"47469";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;8;1637,74000000002;"A";1;0;NA;"A";"blue";"black";"parity";7;0;0;1;1;1
"47473";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;9;943,295000000013;"A";1;0;NA;"A";"red";"black";"parity";1;0;0;0;1;0
"47477";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;10;776,954999999987;"L";1;0;NA;"L";"red";"black";"magnit";8;0;1;1;0;0
"47481";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;11;1015,57000000001;"A";1;1;NA;"L";"red";"black";"magnit";9;0;0;0;0;0
"47485";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;12;1165,25000000003;"A";1;0;NA;"A";"red";"black";"magnit";4;0;0;1;0;1
"47489";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;13;1020,15999999997;"L";1;1;NA;"A";"blue";"black";"parity";9;0;1;0;1;0
"47493";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;14;1375,31000000003;"A";1;1;NA;"L";"blue";"black";"parity";6;0;0;1;0;1
"47497";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;15;1343,61500000002;"L";1;1;NA;"A";"blue";"black";"magnit";2;0;1;1;0;1
"47501";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;16;2045,10999999999;"A";1;0;NA;"A";"red";"black";"magnit";4;0;0;0;1;1
"47505";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;17;1283,80499999999;"A";1;0;NA;"A";"red";"black";"magnit";1;0;0;0;0;0
"47509";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;18;2403,54999999999;"L";1;0;NA;"L";"blue";"black";"magnit";8;0;0;1;1;0
"47513";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;19;1244,03499999997;"A";1;0;NA;"A";"red";"black";"magnit";1;0;0;1;1;0
"47517";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;20;2271,66500000004;"L";1;1;NA;"A";"blue";"black";"magnit";4;0;0;0;1;0
"47521";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;21;1562,16000000003;"A";1;0;NA;"A";"blue";"black";"magnit";1;0;0;0;0;1
"47525";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;22;1337,755;"L";1;0;NA;"L";"red";"black";"parity";6;0;1;1;1;0
"47529";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;23;521,464999999967;"L";1;1;NA;"A";"blue";"black";"magnit";1;0;1;1;1;0
"47533";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;24;1092,64500000002;"A";1;0;NA;"A";"red";"black";"parity";7;0;1;0;1;1
"47537";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;25;1777,72499999998;"L";1;1;NA;"A";"blue";"black";"parity";3;0;0;0;1;0
"47541";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;26;651,509999999951;"L";1;1;NA;"A";"red";"black";"parity";9;0;0;0;1;1
"47545";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;27;2353,62;"A";1;0;NA;"A";"blue";"black";"parity";7;0;0;0;1;1
"47549";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;28;1043,42999999999;"A";1;0;NA;"A";"blue";"black";"magnit";3;0;1;0;0;0
"47553";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;29;1388,21499999997;"L";1;1;NA;"A";"blue";"black";"parity";7;0;1;0;0;0
"47557";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;30;2506,42900005914;NA;NA;1;1;"L";"blue";"black";"parity";8;0;0;1;0;1
"47561";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;31;1768,63999999996;"L";1;1;NA;"A";"blue";"black";"magnit";2;0;1;1;0;1
"47565";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;32;1188,73500000004;"L";1;1;NA;"A";"red";"black";"parity";3;0;1;0;1;1
"47569";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;33;2352,07500000001;"A";1;1;NA;"L";"red";"black";"magnit";9;0;1;1;0;1
"47573";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;34;1330,36500000005;"L";1;1;NA;"A";"blue";"black";"parity";1;0;1;1;1;1
"47577";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;35;1352,18000000005;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;0;1;1
"47581";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;36;1464,52000000002;"A";1;1;NA;"L";"blue";"black";"parity";4;0;0;1;1;0
"47585";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;37;2282,14999999997;"L";1;1;NA;"A";"blue";"black";"parity";3;0;0;1;0;1
"47589";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;38;2506,74099999014;NA;NA;1;1;"L";"blue";"black";"magnit";7;0;1;1;0;1
"47593";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;39;1978,72999999998;"A";1;1;NA;"L";"red";"black";"parity";4;0;1;0;1;1
"47597";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;40;1838,62000000005;"A";1;1;NA;"L";"blue";"black";"magnit";7;0;1;0;1;1
"47601";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;41;1835,20500000002;"A";1;0;NA;"A";"red";"black";"parity";1;0;1;1;1;1
"47605";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;42;2457,22999999998;"L";1;0;NA;"L";"red";"black";"parity";6;0;0;1;0;0
"47609";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;43;2251,38;"L";1;0;NA;"L";"red";"black";"magnit";9;0;1;0;0;0
"47613";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;44;1894,66000000003;"L";1;0;NA;"L";"blue";"black";"parity";2;0;1;0;1;0
"47617";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;45;1633,86000000004;"A";1;0;NA;"A";"blue";"black";"magnit";1;0;1;1;0;0
"47621";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;46;1867,62500000006;"A";1;0;NA;"A";"red";"black";"parity";9;0;1;0;1;0
"47625";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;47;1654,25;"A";1;0;NA;"A";"red";"black";"magnit";3;0;1;0;0;0
"47629";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;48;1131,81;"L";1;0;NA;"L";"red";"black";"parity";4;0;1;1;0;0
"47633";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;49;1037,97999999998;"L";1;0;NA;"L";"blue";"black";"magnit";9;0;1;0;1;0
"47637";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;50;1377,55000000005;"A";1;0;NA;"A";"red";"black";"magnit";3;0;0;1;1;0
"47641";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;51;2506,39500003308;NA;NA;1;1;"A";"blue";"black";"parity";9;0;1;0;1;0
"47645";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;52;704,380000000005;"L";1;0;NA;"L";"red";"black";"magnit";7;0;1;1;1;1
"47649";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;53;2122,36499999999;"L";1;1;NA;"A";"red";"black";"magnit";2;0;0;1;0;0
"47653";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;54;1129,05000000005;"A";1;1;NA;"L";"blue";"black";"magnit";6;0;0;1;1;1
"47657";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;55;984,145000000019;"A";1;0;NA;"A";"blue";"black";"parity";1;0;1;1;0;1
"47661";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;56;1060,69000000006;"L";1;0;NA;"L";"red";"black";"parity";2;0;0;1;1;0
"47665";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;57;881,965000000026;"L";1;0;NA;"L";"red";"black";"parity";8;0;0;0;0;0
"47669";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;58;762,060000000056;"A";1;0;NA;"A";"red";"black";"parity";3;0;0;1;0;0
"47673";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;59;626,384999999951;"L";1;0;NA;"L";"red";"black";"parity";2;0;0;1;0;0
"47677";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;60;969,264999999956;"A";1;0;NA;"A";"red";"black";"parity";1;0;0;1;0;0
"47681";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;61;1006,24499999994;"L";1;0;NA;"L";"red";"black";"magnit";6;0;1;1;0;0
"47685";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;62;723,590000000026;"A";1;0;NA;"A";"red";"black";"magnit";1;0;0;1;0;0
"47689";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;63;611,989999999991;"L";1;0;NA;"L";"red";"black";"magnit";6;0;0;1;0;0
"47693";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;64;911,594999999972;"A";1;0;NA;"A";"blue";"black";"magnit";4;0;0;1;1;0
"47697";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;65;841,850000000035;"L";1;0;NA;"L";"blue";"black";"magnit";9;0;0;1;0;0
"47701";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;66;643,934999999998;"A";1;0;NA;"A";"blue";"black";"magnit";2;0;0;1;0;0
"47705";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;67;559,385000000009;"L";1;0;NA;"L";"red";"black";"magnit";7;0;0;1;1;0
"47709";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;68;895,27999999997;"L";1;0;NA;"L";"blue";"black";"parity";2;0;1;0;1;0
"47713";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;69;652,185000000056;"A";1;0;NA;"A";"blue";"black";"parity";1;0;0;1;0;0
"47717";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;70;1044,45000000001;"A";1;0;NA;"A";"blue";"black";"magnit";3;0;1;0;0;0
"47721";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;71;753,159999999974;"L";1;0;NA;"L";"red";"black";"parity";2;0;1;1;1;0
"47725";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;72;985,419999999984;"L";1;0;NA;"L";"red";"black";"magnit";8;0;1;0;0;0
"47729";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;73;697,709999999963;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;0;1;0
"47733";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;74;1089,95000000001;"L";1;0;NA;"L";"blue";"black";"magnit";9;0;1;0;0;0
"47737";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;75;801,385000000009;"L";1;0;NA;"L";"blue";"black";"parity";8;0;1;0;0;0
"47741";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;76;909,195000000007;"L";1;1;NA;"A";"blue";"black";"magnit";4;0;1;1;0;0
"47745";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;77;767,27999999997;"L";1;0;NA;"L";"blue";"black";"magnit";7;0;0;1;0;1
"47749";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;78;756,739999999991;"L";1;0;NA;"L";"blue";"black";"magnit";8;0;0;0;0;0
"47753";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;79;721,910000000033;"A";1;0;NA;"A";"blue";"black";"magnit";3;0;0;1;0;0
"47757";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;80;1210,47499999998;"L";1;1;NA;"A";"blue";"black";"parity";9;0;1;0;0;0
"47761";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;81;1399,07999999996;"L";1;0;NA;"L";"blue";"black";"magnit";8;0;1;1;0;1
"47765";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;82;816,799999999988;"L";1;0;NA;"L";"red";"black";"magnit";6;0;0;0;1;0
"47769";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;83;706,075000000012;"L";1;0;NA;"L";"blue";"black";"parity";8;0;1;0;1;0
"47773";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;84;1358,00999999995;"A";1;0;NA;"A";"red";"black";"parity";3;0;0;1;1;0
"47777";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;85;1400,10499999998;"A";1;0;NA;"A";"red";"black";"magnit";2;0;1;0;0;0
"47781";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;86;1800,01999999996;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;1;1;0
"47785";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;87;775,294999999925;"L";1;0;NA;"L";"red";"black";"magnit";8;0;1;0;1;0
"47789";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;88;926,550000000047;"L";1;0;NA;"L";"blue";"black";"magnit";6;0;0;0;1;0
"47793";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;89;918,669999999984;"L";1;0;NA;"L";"red";"black";"parity";4;0;1;0;1;0
"47797";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;90;623,649999999965;"L";1;0;NA;"L";"blue";"black";"magnit";6;0;1;0;1;0
"47801";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;91;826,554999999993;"A";1;0;NA;"A";"blue";"black";"parity";3;0;1;1;0;0
"47805";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;92;1313,66999999998;"L";1;0;NA;"L";"blue";"black";"parity";6;0;0;1;0;0
"47809";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;93;2289,93500000006;"L";1;0;NA;"L";"red";"black";"parity";8;0;0;0;1;0
"47813";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;94;1248,245;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;1;0;0
"47817";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";0;95;1655,74000000005;"A";1;0;NA;"A";"red";"black";"magnit";3;0;1;0;0;0
"47822";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;0;2507,13600008748;NA;NA;1;1;"L";"red";"black";"parity";6;300;99;99;99;99
"47826";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;1;1617,07999999996;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;0;0;1
"47830";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;2;1418,14999999991;"A";1;0;NA;"A";"red";"black";"parity";7;300;0;1;0;0
"47834";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;3;1196,27000000002;"L";1;0;NA;"L";"blue";"black";"parity";4;300;0;1;1;0
"47838";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;4;710,830000000075;"A";1;0;NA;"A";"blue";"black";"parity";3;300;0;1;0;0
"47842";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;5;1182,07999999996;"L";1;0;NA;"L";"red";"black";"magnit";8;300;1;1;1;0
"47846";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;6;2317,04000000004;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;0;0;1;0
"47850";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;7;1836,64500000002;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;0;1;0;0
"47854";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;8;1172,005;"A";1;0;NA;"A";"red";"black";"magnit";1;300;0;0;1;0
"47858";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;9;1097,995;"L";1;0;NA;"L";"red";"black";"magnit";8;300;0;1;0;0
"47862";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;10;999,614999999991;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;0;0;1;0
"47866";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;11;1492,51000000013;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;0;0;0
"47870";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;12;1349,495;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;1;1;0;0
"47874";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;13;1309,45499999996;"A";1;0;NA;"A";"red";"black";"magnit";4;300;0;0;1;0
"47878";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;14;839,025000000023;"A";1;0;NA;"A";"blue";"black";"magnit";3;300;0;0;1;0
"47882";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;15;697,209999999846;"A";1;0;NA;"A";"red";"black";"magnit";2;300;0;0;1;0
"47886";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;16;1019,83499999996;"A";1;0;NA;"A";"red";"black";"parity";1;300;1;0;0;0
"47890";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;17;991,745000000112;"L";1;0;NA;"L";"red";"black";"magnit";6;300;1;1;0;0
"47894";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;18;1235,67500000005;"L";1;0;NA;"L";"blue";"black";"parity";8;300;1;0;1;0
"47898";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;19;1602,40999999992;"L";1;0;NA;"L";"blue";"black";"magnit";6;300;1;0;0;0
"47902";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;20;827,750000000116;"A";1;0;NA;"A";"red";"black";"magnit";4;300;0;1;1;0
"47906";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;21;1705,78999999992;"A";1;0;NA;"A";"red";"black";"parity";3;300;1;0;0;0
"47910";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;22;1127,30999999994;"L";1;0;NA;"L";"red";"black";"magnit";9;300;1;1;0;0
"47914";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;23;1052,33999999997;"A";1;1;NA;"L";"blue";"black";"parity";6;300;1;0;1;0
"47918";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;24;1369,76500000013;"L";1;1;NA;"A";"blue";"black";"parity";9;300;0;1;0;1
"47922";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;25;1237,57499999995;"L";1;0;NA;"L";"red";"black";"magnit";7;300;1;1;1;1
"47926";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;26;1352,90000000002;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;0;0;0
"47930";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;27;1135,495;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;1;1;0
"47934";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;28;1721,14000000001;"A";1;0;NA;"A";"red";"black";"magnit";3;300;1;0;1;0
"47938";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;29;1296,21499999997;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;1;0;0
"47942";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;30;1091,54500000004;"A";1;0;NA;"A";"red";"black";"parity";7;300;0;1;0;0
"47946";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;31;1432,48499999999;"A";1;1;NA;"L";"blue";"black";"parity";6;300;0;1;1;0
"47950";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;32;1144,89000000001;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;1;1;0;1
"47954";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;33;990,234999999986;"A";1;0;NA;"A";"red";"black";"magnit";2;300;0;0;1;0
"47958";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;34;1602,24500000011;"A";1;0;NA;"A";"blue";"black";"parity";7;300;1;0;1;0
"47962";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;35;1177,98999999999;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;1;0;0;0
"47966";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;36;2426,25499999989;"A";1;1;NA;"L";"blue";"black";"parity";6;300;1;1;0;0
"47970";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;37;1619,1050000001;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;0;1;1
"47974";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;38;1091,25000000012;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;1;1;0
"47978";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;39;1462,53000000003;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;0;1;0
"47982";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;40;901,020000000019;"L";1;0;NA;"L";"blue";"black";"magnit";6;300;1;1;1;0
"47986";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;41;1326,69499999995;"L";1;0;NA;"L";"red";"black";"magnit";8;300;0;0;1;0
"47990";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;42;1065,21000000008;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;0;1;1;0
"47994";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;43;852,51500000013;"A";1;0;NA;"A";"blue";"black";"magnit";3;300;0;0;0;0
"47998";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;44;1291,82999999996;"A";1;0;NA;"A";"red";"black";"parity";9;300;1;0;1;0
"48002";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;45;1583,82500000007;"A";1;0;NA;"A";"red";"black";"magnit";3;300;1;0;0;0
"48006";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;46;1932,33999999997;"A";1;0;NA;"A";"red";"black";"magnit";4;300;0;0;0;0
"48010";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;47;833,480000000098;"L";1;0;NA;"L";"red";"black";"magnit";6;300;0;1;0;0
"48014";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;48;1769,73999999987;"A";1;0;NA;"A";"red";"black";"parity";1;300;1;1;0;0
"48018";"5e217a34e8ff3a469b5dfebc";"BRAC1_vertLA_1st0";1;49;1251,75999999989;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;1;0;1;0
