"pp";"task_R";"correctResp_R";"context_R";"cocoa";"age";"sex";"version";"meanerror";"n";"se"
"5f0d98c1c8a2f100082295b8";"1";"1";"1";"0";23;"male";"online";0;17;0
"5f0d98c1c8a2f100082295b8";"1";"1";"1";"300";23;"male";"online";0,0714285714285714;14;0,0714285714285714
"5f10532f3deae62c7ca629b5";"0";"0";"0";"0";25;"female";"online";0,136363636363636;22;0,0748867700952649
"5f10532f3deae62c7ca629b5";"0";"0";"0";"300";25;"female";"online";0,115384615384615;26;0,0638971066378314
"5f10532f3deae62c7ca629b5";"0";"0";"1";"0";25;"female";"online";0,05;20;0,05
"5f10532f3deae62c7ca629b5";"0";"0";"1";"300";25;"female";"online";0;22;0
"5f10532f3deae62c7ca629b5";"0";"1";"0";"0";25;"female";"online";0,0344827586206897;29;0,0344827586206897
"5f10532f3deae62c7ca629b5";"0";"1";"0";"300";25;"female";"online";0;23;0
"5f10532f3deae62c7ca629b5";"0";"1";"1";"0";25;"female";"online";0,0416666666666667;24;0,0416666666666667
"5f10532f3deae62c7ca629b5";"0";"1";"1";"300";25;"female";"online";0,0416666666666667;24;0,0416666666666667
"5f10532f3deae62c7ca629b5";"1";"0";"0";"0";25;"female";"online";0,117647058823529;17;0,0805474349272303
"5f10532f3deae62c7ca629b5";"1";"0";"0";"300";25;"female";"online";0,105263157894737;19;0,0723351864143449
"5f10532f3deae62c7ca629b5";"1";"0";"1";"0";25;"female";"online";0,0434782608695652;23;0,0434782608695652
"5f10532f3deae62c7ca629b5";"1";"0";"1";"300";25;"female";"online";0,172413793103448;29;0,0713860923457608
"5f10532f3deae62c7ca629b5";"1";"1";"0";"0";25;"female";"online";0,105263157894737;19;0,0723351864143449
"5f10532f3deae62c7ca629b5";"1";"1";"0";"300";25;"female";"online";0,0454545454545455;22;0,0454545454545455
"5f10532f3deae62c7ca629b5";"1";"1";"1";"0";25;"female";"online";0,0277777777777778;36;0,0277777777777778
"5f10532f3deae62c7ca629b5";"1";"1";"1";"300";25;"female";"online";0;24;0
"5f1e80a4e68bc3842527cd5e";"0";"0";"0";"0";34;"female";"online";0,142857142857143;21;0,0782460796435952
"5f1e80a4e68bc3842527cd5e";"0";"0";"0";"300";34;"female";"online";0,0526315789473684;19;0,0526315789473684
"5f1e80a4e68bc3842527cd5e";"0";"0";"1";"0";34;"female";"online";0;16;0
"5f1e80a4e68bc3842527cd5e";"0";"0";"1";"300";34;"female";"online";0,0625;16;0,0625
"5f1e80a4e68bc3842527cd5e";"0";"1";"0";"0";34;"female";"online";0,0285714285714286;35;0,0285714285714286
"5f1e80a4e68bc3842527cd5e";"0";"1";"0";"300";34;"female";"online";0,0294117647058824;34;0,0294117647058824
"5f1e80a4e68bc3842527cd5e";"0";"1";"1";"0";34;"female";"online";0,0434782608695652;23;0,0434782608695652
"5f1e80a4e68bc3842527cd5e";"0";"1";"1";"300";34;"female";"online";0;26;0
"5f1e80a4e68bc3842527cd5e";"1";"0";"0";"0";34;"female";"online";0,137931034482759;29;0,0651662884498668
"5f1e80a4e68bc3842527cd5e";"1";"0";"0";"300";34;"female";"online";0,111111111111111;27;0,0616333551361366
"5f1e80a4e68bc3842527cd5e";"1";"0";"1";"0";34;"female";"online";0,35;20;0,109424330980483
"5f1e80a4e68bc3842527cd5e";"1";"0";"1";"300";34;"female";"online";0,142857142857143;28;0,0673435029701474
"5f1e80a4e68bc3842527cd5e";"1";"1";"0";"0";34;"female";"online";0,115384615384615;26;0,0638971066378314
"5f1e80a4e68bc3842527cd5e";"1";"1";"0";"300";34;"female";"online";0,0526315789473684;19;0,0526315789473684
"5f1e80a4e68bc3842527cd5e";"1";"1";"1";"0";34;"female";"online";0,15;20;0,0819178021909125
"5f1e80a4e68bc3842527cd5e";"1";"1";"1";"300";34;"female";"online";0;21;0
"5f1eb0e2a716b3000c6e6329";"0";"0";"0";"0";27;"male";"online";0,333333333333333;18;0,114332390095006
"5f1eb0e2a716b3000c6e6329";"0";"0";"0";"300";27;"male";"online";0,153846153846154;26;0,072160242458822
"5f1eb0e2a716b3000c6e6329";"0";"0";"1";"0";27;"male";"online";0,117647058823529;17;0,0805474349272303
"5f1eb0e2a716b3000c6e6329";"0";"0";"1";"300";27;"male";"online";0,111111111111111;18;0,0762215933966706
"5f1eb0e2a716b3000c6e6329";"0";"1";"0";"0";27;"male";"online";0,0588235294117647;34;0,0409594484601642
"5f1eb0e2a716b3000c6e6329";"0";"1";"0";"300";27;"male";"online";0,0769230769230769;26;0,0532938710021193
"5f1eb0e2a716b3000c6e6329";"0";"1";"1";"0";27;"male";"online";0,192307692307692;26;0,0788226981996892
"5f1eb0e2a716b3000c6e6329";"0";"1";"1";"300";27;"male";"online";0,115384615384615;26;0,0638971066378314
"5f1eb0e2a716b3000c6e6329";"1";"0";"0";"0";27;"male";"online";0,111111111111111;18;0,0762215933966706
"5f1eb0e2a716b3000c6e6329";"1";"0";"0";"300";27;"male";"online";0,173913043478261;23;0,0808104675899639
"5f1eb0e2a716b3000c6e6329";"1";"0";"1";"0";27;"male";"online";0,176470588235294;34;0,0663618911550313
"5f1eb0e2a716b3000c6e6329";"1";"0";"1";"300";27;"male";"online";0,172413793103448;29;0,0713860923457608
"5f1eb0e2a716b3000c6e6329";"1";"1";"0";"0";27;"male";"online";0,0384615384615385;26;0,0384615384615385
"5f1eb0e2a716b3000c6e6329";"1";"1";"0";"300";27;"male";"online";0,214285714285714;28;0,0789672569132238
"5f1eb0e2a716b3000c6e6329";"1";"1";"1";"0";27;"male";"online";0,117647058823529;17;0,0805474349272303
"5f1eb0e2a716b3000c6e6329";"1";"1";"1";"300";27;"male";"online";0,0714285714285714;14;0,0714285714285714
"5f229dc20c6a46000881afaa";"0";"0";"0";"0";25;"female";"online";0;12;0
"5f229dc20c6a46000881afaa";"0";"0";"0";"300";25;"female";"online";0,04;25;0,04
"5f229dc20c6a46000881afaa";"0";"0";"1";"0";25;"female";"online";0;21;0
"5f229dc20c6a46000881afaa";"0";"0";"1";"300";25;"female";"online";0;22;0
"5f229dc20c6a46000881afaa";"0";"1";"0";"0";25;"female";"online";0,0555555555555556;36;0,0387184473576205
"5f229dc20c6a46000881afaa";"0";"1";"0";"300";25;"female";"online";0,0666666666666667;15;0,0666666666666667
"5f229dc20c6a46000881afaa";"0";"1";"1";"0";25;"female";"online";0;26;0
"5f229dc20c6a46000881afaa";"0";"1";"1";"300";25;"female";"online";0,0882352941176471;34;0,0493748270390893
"5f229dc20c6a46000881afaa";"1";"0";"0";"0";25;"female";"online";0,0714285714285714;14;0,0714285714285714
"5f229dc20c6a46000881afaa";"1";"0";"0";"300";25;"female";"online";0,0869565217391304;23;0,0600738504093702
"5f229dc20c6a46000881afaa";"1";"0";"1";"0";25;"female";"online";0;25;0
"5f229dc20c6a46000881afaa";"1";"0";"1";"300";25;"female";"online";0,05;20;0,05
"5f229dc20c6a46000881afaa";"1";"1";"0";"0";25;"female";"online";0,0357142857142857;28;0,0357142857142857
"5f229dc20c6a46000881afaa";"1";"1";"0";"300";25;"female";"online";0,0740740740740741;27;0,0513611292801138
"5f229dc20c6a46000881afaa";"1";"1";"1";"0";25;"female";"online";0,0714285714285714;28;0,0495634761777651
"5f229dc20c6a46000881afaa";"1";"1";"1";"300";25;"female";"online";0;24;0
"5f2ac61b52f67f389314082d";"0";"0";"0";"0";26;"female";"online";0,130434782608696;23;0,071801984682154
"5f2ac61b52f67f389314082d";"0";"0";"0";"300";26;"female";"online";0,0625;16;0,0625
"5f2ac61b52f67f389314082d";"0";"0";"1";"0";26;"female";"online";0;16;0
"5f2ac61b52f67f389314082d";"0";"0";"1";"300";26;"female";"online";0,0869565217391304;23;0,0600738504093702
"5f2ac61b52f67f389314082d";"0";"1";"0";"0";26;"female";"online";0,037037037037037;27;0,037037037037037
"5f2ac61b52f67f389314082d";"0";"1";"0";"300";26;"female";"online";0;25;0
"5f2ac61b52f67f389314082d";"0";"1";"1";"0";26;"female";"online";0,0333333333333333;30;0,0333333333333333
"5f2ac61b52f67f389314082d";"0";"1";"1";"300";26;"female";"online";0,03125;32;0,03125
"5f2ac61b52f67f389314082d";"1";"0";"0";"0";26;"female";"online";0,130434782608696;23;0,071801984682154
"5f2ac61b52f67f389314082d";"1";"0";"0";"300";26;"female";"online";0,0384615384615385;26;0,0384615384615385
"5f2ac61b52f67f389314082d";"1";"0";"1";"0";26;"female";"online";0,130434782608696;23;0,071801984682154
"5f2ac61b52f67f389314082d";"1";"0";"1";"300";26;"female";"online";0,0555555555555556;18;0,0555555555555556
"5f2ac61b52f67f389314082d";"1";"1";"0";"0";26;"female";"online";0;24;0
"5f2ac61b52f67f389314082d";"1";"1";"0";"300";26;"female";"online";0,0434782608695652;23;0,0434782608695652
"5f2ac61b52f67f389314082d";"1";"1";"1";"0";26;"female";"online";0,0416666666666667;24;0,0416666666666667
"5f2ac61b52f67f389314082d";"1";"1";"1";"300";26;"female";"online";0,037037037037037;27;0,037037037037037
"5f32f60410397d0c06be8f1d";"0";"0";"0";"0";28;"male";"online";0,0454545454545455;22;0,0454545454545455
"5f32f60410397d0c06be8f1d";"0";"0";"0";"300";28;"male";"online";0,0384615384615385;26;0,0384615384615385
"5f32f60410397d0c06be8f1d";"0";"0";"1";"0";28;"male";"online";0,05;20;0,05
"5f32f60410397d0c06be8f1d";"0";"0";"1";"300";28;"male";"online";0;22;0
"5f32f60410397d0c06be8f1d";"0";"1";"0";"0";28;"male";"online";0,0344827586206897;29;0,0344827586206897
"5f32f60410397d0c06be8f1d";"0";"1";"0";"300";28;"male";"online";0;23;0
"5f32f60410397d0c06be8f1d";"0";"1";"1";"0";28;"male";"online";0;24;0
"5f32f60410397d0c06be8f1d";"0";"1";"1";"300";28;"male";"online";0,0416666666666667;24;0,0416666666666667
"5f32f60410397d0c06be8f1d";"1";"0";"0";"0";28;"male";"online";0;17;0
"5f32f60410397d0c06be8f1d";"1";"0";"0";"300";28;"male";"online";0;19;0
"5f32f60410397d0c06be8f1d";"1";"0";"1";"0";28;"male";"online";0,130434782608696;23;0,071801984682154
"5f32f60410397d0c06be8f1d";"1";"0";"1";"300";28;"male";"online";0;29;0
"5f32f60410397d0c06be8f1d";"1";"1";"0";"0";28;"male";"online";0;19;0
"5f32f60410397d0c06be8f1d";"1";"1";"0";"300";28;"male";"online";0;22;0
"5f32f60410397d0c06be8f1d";"1";"1";"1";"0";28;"male";"online";0;36;0
"5f32f60410397d0c06be8f1d";"1";"1";"1";"300";28;"male";"online";0,08;25;0,0553774924194538
"5f338121e1ca2a19a97cd433";"0";"0";"0";"0";18;"female";"online";0,0454545454545455;22;0,0454545454545455
"5f338121e1ca2a19a97cd433";"0";"0";"0";"300";18;"female";"online";0;13;0
"5f338121e1ca2a19a97cd433";"0";"0";"1";"0";18;"female";"online";0,0526315789473684;19;0,0526315789473684
"5f338121e1ca2a19a97cd433";"0";"0";"1";"300";18;"female";"online";0,0588235294117647;17;0,0588235294117647
"5f338121e1ca2a19a97cd433";"0";"1";"0";"0";18;"female";"online";0,0357142857142857;28;0,0357142857142857
"5f338121e1ca2a19a97cd433";"0";"1";"0";"300";18;"female";"online";0,0625;32;0,0434755214775158
"5f338121e1ca2a19a97cd433";"0";"1";"1";"0";18;"female";"online";0;25;0
"5f338121e1ca2a19a97cd433";"0";"1";"1";"300";18;"female";"online";0,0294117647058824;34;0,0294117647058824
"5f338121e1ca2a19a97cd433";"1";"0";"0";"0";18;"female";"online";0,0645161290322581;31;0,0448530185260521
"5f338121e1ca2a19a97cd433";"1";"0";"0";"300";18;"female";"online";0,0769230769230769;26;0,0532938710021193
"5f338121e1ca2a19a97cd433";"1";"0";"1";"0";18;"female";"online";0,153846153846154;26;0,072160242458822
"5f338121e1ca2a19a97cd433";"1";"0";"1";"300";18;"female";"online";0,0476190476190476;21;0,0476190476190476
"5f338121e1ca2a19a97cd433";"1";"1";"0";"0";18;"female";"online";0,0454545454545455;22;0,0454545454545455
"5f338121e1ca2a19a97cd433";"1";"1";"0";"300";18;"female";"online";0;17;0
"5f338121e1ca2a19a97cd433";"1";"1";"1";"0";18;"female";"online";0,0588235294117647;17;0,0588235294117647
"5f338121e1ca2a19a97cd433";"1";"1";"1";"300";18;"female";"online";0,0333333333333333;30;0,0333333333333333
"6";"0";"0";"0";"0";19;"f";"lab";0,0222222222222222;45;0,0222222222222222
"6";"0";"0";"0";"300";19;"f";"lab";0,024390243902439;41;0,024390243902439
"6";"0";"0";"1";"0";19;"f";"lab";0;36;0
"6";"0";"0";"1";"300";19;"f";"lab";0,03125;32;0,03125
"6";"0";"1";"0";"0";19;"f";"lab";0,0188679245283019;53;0,0188679245283019
"6";"0";"1";"0";"300";19;"f";"lab";0,0909090909090909;44;0,0438402565609466
"6";"0";"1";"1";"0";19;"f";"lab";0;54;0
"6";"0";"1";"1";"300";19;"f";"lab";0,0392156862745098;51;0,0274509803921569
"6";"1";"0";"0";"0";19;"f";"lab";0,131578947368421;38;0,0555721902009034
"6";"1";"0";"0";"300";19;"f";"lab";0,109090909090909;55;0,0424242424242424
"6";"1";"0";"1";"0";19;"f";"lab";0,04;50;0,0279941684889506
"6";"1";"0";"1";"300";19;"f";"lab";0,0327868852459016;61;0,0229898185442215
"6";"1";"1";"0";"0";19;"f";"lab";0,0196078431372549;51;0,0196078431372549
"6";"1";"1";"0";"300";19;"f";"lab";0,0192307692307692;52;0,0192307692307692
"6";"1";"1";"1";"0";19;"f";"lab";0,0188679245283019;53;0,0188679245283019
"6";"1";"1";"1";"300";19;"f";"lab";0,0454545454545455;44;0,031765283723714
"7";"0";"0";"0";"0";25;"m";"lab";0,0851063829787234;47;0,0411421941867476
"7";"0";"0";"0";"300";25;"m";"lab";0,0555555555555556;36;0,0387184473576205
"7";"0";"0";"1";"0";25;"m";"lab";0,138888888888889;36;0,0584560312010168
"7";"0";"0";"1";"300";25;"m";"lab";0,0638297872340425;47;0,0360421086748902
"7";"0";"1";"0";"0";25;"m";"lab";0,0869565217391304;46;0,042003990568665
"7";"0";"1";"0";"300";25;"m";"lab";0,186440677966102;59;0,0511388494546519
"7";"0";"1";"1";"0";25;"m";"lab";0,109375;64;0,0393220543503685
"7";"0";"1";"1";"300";25;"m";"lab";0,145454545454545;55;0,0479771397456077
"7";"1";"0";"0";"0";25;"m";"lab";0,19047619047619;42;0,0613258015444557
"7";"1";"0";"0";"300";25;"m";"lab";0,106382978723404;47;0,0454603603156545
"7";"1";"0";"1";"0";25;"m";"lab";0,18;50;0,0548839220351387
"7";"1";"0";"1";"300";25;"m";"lab";0,185185185185185;54;0,0533573980959359
"7";"1";"1";"0";"0";25;"m";"lab";0,117647058823529;51;0,0455645099553814
"7";"1";"1";"0";"300";25;"m";"lab";0,111111111111111;36;0,053121271525973
"7";"1";"1";"1";"0";25;"m";"lab";0,0681818181818182;44;0,0384384309420226
"7";"1";"1";"1";"300";25;"m";"lab";0,0869565217391304;46;0,042003990568665
"8";"0";"0";"0";"0";19;"m";"lab";0,2;35;0,0685994340570035
"8";"0";"0";"0";"300";19;"m";"lab";0,15625;32;0,0652132822162737
"8";"0";"0";"1";"0";19;"m";"lab";0,157894736842105;38;0,0599468207843684
"8";"0";"0";"1";"300";19;"m";"lab";0,145833333333333;48;0,0514814513637229
"8";"0";"1";"0";"0";19;"m";"lab";0,127659574468085;47;0,0492029089619693
"8";"0";"1";"0";"300";19;"m";"lab";0,0545454545454545;55;0,030903148567229
"8";"0";"1";"1";"0";19;"m";"lab";0,1;60;0,0390566732942472
"8";"0";"1";"1";"300";19;"m";"lab";0,0714285714285714;56;0,0347266024860284
"8";"1";"0";"0";"0";19;"m";"lab";0,119047619047619;42;0,0505760194420511
"8";"1";"0";"0";"300";19;"m";"lab";0,285714285714286;42;0,0705521140463993
"8";"1";"0";"1";"0";19;"m";"lab";0,152542372881356;59;0,0472106791975556
"8";"1";"0";"1";"300";19;"m";"lab";0,111111111111111;54;0,0431682605492117
"8";"1";"1";"0";"0";19;"m";"lab";0,212765957446809;47;0,0603426096477352
"8";"1";"1";"0";"300";19;"m";"lab";0,127272727272727;55;0,0453534228699872
"8";"1";"1";"1";"0";19;"m";"lab";0,0625;48;0,035308292679127
"8";"1";"1";"1";"300";19;"m";"lab";0,131578947368421;38;0,0555721902009034
"9";"0";"0";"0";"0";21;"f";"lab";0;34;0
"9";"0";"0";"0";"300";21;"f";"lab";0,024390243902439;41;0,024390243902439
"9";"0";"0";"1";"0";21;"f";"lab";0,02;50;0,02
"9";"0";"0";"1";"300";21;"f";"lab";0,0555555555555556;36;0,0387184473576205
"9";"0";"1";"0";"0";21;"f";"lab";0,03125;64;0,0219210117003813
"9";"0";"1";"0";"300";21;"f";"lab";0,0392156862745098;51;0,0274509803921569
"9";"0";"1";"1";"0";21;"f";"lab";0,0384615384615385;52;0,0269284631543848
"9";"0";"1";"1";"300";21;"f";"lab";0,0172413793103448;58;0,0172413793103448
"9";"1";"0";"0";"0";21;"f";"lab";0,104166666666667;48;0,0445583462158785
"9";"1";"0";"0";"300";21;"f";"lab";0,0192307692307692;52;0,0192307692307692
"9";"1";"0";"1";"0";21;"f";"lab";0;53;0
"9";"1";"0";"1";"300";21;"f";"lab";0,0188679245283019;53;0,0188679245283019
"9";"1";"1";"0";"0";21;"f";"lab";0,0476190476190476;42;0,0332585855128371
"9";"1";"1";"0";"300";21;"f";"lab";0,0444444444444444;45;0,0310677909075347
"9";"1";"1";"1";"0";21;"f";"lab";0,027027027027027;37;0,027027027027027
"9";"1";"1";"1";"300";21;"f";"lab";0,0227272727272727;44;0,0227272727272727
"BZ1";"0";"0";"0";"0";21;"female";"online";0,0909090909090909;22;0,0627332326674867
"BZ1";"0";"0";"0";"300";21;"female";"online";0;13;0
"BZ1";"0";"0";"1";"0";21;"female";"online";0,0526315789473684;19;0,0526315789473684
"BZ1";"0";"0";"1";"300";21;"female";"online";0,0588235294117647;17;0,0588235294117647
"BZ1";"0";"1";"0";"0";21;"female";"online";0;28;0
"BZ1";"0";"1";"0";"300";21;"female";"online";0,0625;32;0,0434755214775158
"BZ1";"0";"1";"1";"0";21;"female";"online";0;25;0
"BZ1";"0";"1";"1";"300";21;"female";"online";0;34;0
"BZ1";"1";"0";"0";"0";21;"female";"online";0;31;0
"BZ1";"1";"0";"0";"300";21;"female";"online";0,0769230769230769;26;0,0532938710021193
"BZ1";"1";"0";"1";"0";21;"female";"online";0,0769230769230769;26;0,0532938710021193
"BZ1";"1";"0";"1";"300";21;"female";"online";0,142857142857143;21;0,0782460796435952
"BZ1";"1";"1";"0";"0";21;"female";"online";0;22;0
"BZ1";"1";"1";"0";"300";21;"female";"online";0;17;0
"BZ1";"1";"1";"1";"0";21;"female";"online";0,0588235294117647;17;0,0588235294117647
"BZ1";"1";"1";"1";"300";21;"female";"online";0;30;0
"CF6";"0";"0";"0";"0";25;"I'd rather not say";"online";0;23;0
"CF6";"0";"0";"0";"300";25;"I'd rather not say";"online";0;22;0
"CF6";"0";"0";"1";"0";25;"I'd rather not say";"online";0,0625;16;0,0625
"CF6";"0";"0";"1";"300";25;"I'd rather not say";"online";0,15;20;0,0819178021909125
"CF6";"0";"1";"0";"0";25;"I'd rather not say";"online";0,133333333333333;30;0,0631242768631999
"CF6";"0";"1";"0";"300";25;"I'd rather not say";"online";0,111111111111111;27;0,0616333551361366
"CF6";"0";"1";"1";"0";25;"I'd rather not say";"online";0,12;25;0,066332495807108
"CF6";"0";"1";"1";"300";25;"I'd rather not say";"online";0,153846153846154;26;0,072160242458822
"CF6";"1";"0";"0";"0";25;"I'd rather not say";"online";0,291666666666667;24;0,0947759881125241
"CF6";"1";"0";"0";"300";25;"I'd rather not say";"online";0,166666666666667;24;0,0777087340200262
"CF6";"1";"0";"1";"0";25;"I'd rather not say";"online";0,35;20;0,109424330980483
"CF6";"1";"0";"1";"300";25;"I'd rather not say";"online";0,28;25;0,0916515138991168
"CF6";"1";"1";"0";"0";25;"I'd rather not say";"online";0,25;28;0,0833333333333333
"CF6";"1";"1";"0";"300";25;"I'd rather not say";"online";0;22;0
"CF6";"1";"1";"1";"0";25;"I'd rather not say";"online";0,181818181818182;22;0,0841654636156865
"CF6";"1";"1";"1";"300";25;"I'd rather not say";"online";0,0476190476190476;21;0,0476190476190476
"HW6";"0";"0";"0";"0";21;"female";"online";0,181818181818182;22;0,0841654636156865
"HW6";"0";"0";"0";"300";21;"female";"online";0,0384615384615385;26;0,0384615384615385
"HW6";"0";"0";"1";"0";21;"female";"online";0;20;0
"HW6";"0";"0";"1";"300";21;"female";"online";0,136363636363636;22;0,0748867700952649
"HW6";"0";"1";"0";"0";21;"female";"online";0;29;0
"HW6";"0";"1";"0";"300";21;"female";"online";0;23;0
"HW6";"0";"1";"1";"0";21;"female";"online";0;24;0
"HW6";"0";"1";"1";"300";21;"female";"online";0,0416666666666667;24;0,0416666666666667
"HW6";"1";"0";"0";"0";21;"female";"online";0,117647058823529;17;0,0805474349272303
"HW6";"1";"0";"0";"300";21;"female";"online";0,157894736842105;19;0,085947008518708
"HW6";"1";"0";"1";"0";21;"female";"online";0,0869565217391304;23;0,0600738504093702
"HW6";"1";"0";"1";"300";21;"female";"online";0,137931034482759;29;0,0651662884498668
"HW6";"1";"1";"0";"0";21;"female";"online";0;19;0
"HW6";"1";"1";"0";"300";21;"female";"online";0,0909090909090909;22;0,0627332326674867
"HW6";"1";"1";"1";"0";21;"female";"online";0,0277777777777778;36;0,0277777777777778
"HW6";"1";"1";"1";"300";21;"female";"online";0;25;0
"JT5";"0";"0";"0";"0";27;"female";"online";0;23;0
"JT5";"0";"0";"0";"300";27;"female";"online";0,0555555555555556;18;0,0555555555555556
"JT5";"0";"0";"1";"0";27;"female";"online";0,0555555555555556;18;0,0555555555555556
"JT5";"0";"0";"1";"300";27;"female";"online";0,0344827586206897;29;0,0344827586206897
"JT5";"0";"1";"0";"0";27;"female";"online";0;26;0
"JT5";"0";"1";"0";"300";27;"female";"online";0,0416666666666667;24;0,0416666666666667
"JT5";"0";"1";"1";"0";27;"female";"online";0;28;0
"JT5";"0";"1";"1";"300";27;"female";"online";0,125;24;0,0689596605459213
"JT5";"1";"0";"0";"0";27;"female";"online";0,153846153846154;26;0,072160242458822
"JT5";"1";"0";"0";"300";27;"female";"online";0,148148148148148;27;0,0696696254167378
"JT5";"1";"0";"1";"0";27;"female";"online";0;22;0
"JT5";"1";"0";"1";"300";27;"female";"online";0,0454545454545455;22;0,0454545454545455
"JT5";"1";"1";"0";"0";27;"female";"online";0;25;0
"JT5";"1";"1";"0";"300";27;"female";"online";0;19;0
"JT5";"1";"1";"1";"0";27;"female";"online";0,0454545454545455;22;0,0454545454545455
"JT5";"1";"1";"1";"300";27;"female";"online";0,0740740740740741;27;0,0513611292801138
"LN5";"0";"0";"0";"0";23;"female";"online";0;19;0
"LN5";"0";"0";"0";"300";23;"female";"online";0;19;0
"LN5";"0";"0";"1";"0";23;"female";"online";0,05;20;0,05
"LN5";"0";"0";"1";"300";23;"female";"online";0,0714285714285714;14;0,0714285714285714
"LN5";"0";"1";"0";"0";23;"female";"online";0,04;25;0,04
"LN5";"0";"1";"0";"300";23;"female";"online";0;28;0
"LN5";"0";"1";"1";"0";23;"female";"online";0,0333333333333333;30;0,0333333333333333
"LN5";"0";"1";"1";"300";23;"female";"online";0,0303030303030303;33;0,0303030303030303
"LN5";"1";"0";"0";"0";23;"female";"online";0,148148148148148;27;0,0696696254167378
"LN5";"1";"0";"0";"300";23;"female";"online";0,0476190476190476;21;0,0476190476190476
"LN5";"1";"0";"1";"0";23;"female";"online";0,0740740740740741;27;0,0513611292801138
"LN5";"1";"0";"1";"300";23;"female";"online";0,0666666666666667;30;0,0463205555853101
"LN5";"1";"1";"0";"0";23;"female";"online";0,25;28;0,0833333333333333
"LN5";"1";"1";"0";"300";23;"female";"online";0,0434782608695652;23;0,0434782608695652
"LN5";"1";"1";"1";"0";23;"female";"online";0;14;0
"LN5";"1";"1";"1";"300";23;"female";"online";0;22;0
"LU1";"0";"0";"0";"0";25;"male";"online";0,0434782608695652;23;0,0434782608695652
"LU1";"0";"0";"0";"300";25;"male";"online";0,0555555555555556;18;0,0555555555555556
"LU1";"0";"0";"1";"0";25;"male";"online";0;18;0
"LU1";"0";"0";"1";"300";25;"male";"online";0,0344827586206897;29;0,0344827586206897
"LU1";"0";"1";"0";"0";25;"male";"online";0,0769230769230769;26;0,0532938710021193
"LU1";"0";"1";"0";"300";25;"male";"online";0,0833333333333333;24;0,0576303395673437
"LU1";"0";"1";"1";"0";25;"male";"online";0,107142857142857;28;0,0595238095238095
"LU1";"0";"1";"1";"300";25;"male";"online";0,0833333333333333;24;0,0576303395673437
"LU1";"1";"0";"0";"0";25;"male";"online";0,0384615384615385;26;0,0384615384615385
"LU1";"1";"0";"0";"300";25;"male";"online";0,148148148148148;27;0,0696696254167378
"LU1";"1";"0";"1";"0";25;"male";"online";0,0454545454545455;22;0,0454545454545455
"LU1";"1";"0";"1";"300";25;"male";"online";0,136363636363636;22;0,0748867700952649
"LU1";"1";"1";"0";"0";25;"male";"online";0,12;25;0,066332495807108
"LU1";"1";"1";"0";"300";25;"male";"online";0,0526315789473684;19;0,0526315789473684
"LU1";"1";"1";"1";"0";25;"male";"online";0,0454545454545455;22;0,0454545454545455
"LU1";"1";"1";"1";"300";25;"male";"online";0,185185185185185;27;0,076180865852541
"LY8";"0";"0";"0";"0";22;"female";"online";0,0434782608695652;23;0,0434782608695652
"LY8";"0";"0";"0";"300";22;"female";"online";0,111111111111111;18;0,0762215933966706
"LY8";"0";"0";"1";"0";22;"female";"online";0,0555555555555556;18;0,0555555555555556
"LY8";"0";"0";"1";"300";22;"female";"online";0,137931034482759;29;0,0651662884498668
"LY8";"0";"1";"0";"0";22;"female";"online";0,0384615384615385;26;0,0384615384615385
"LY8";"0";"1";"0";"300";22;"female";"online";0,0833333333333333;24;0,0576303395673437
"LY8";"0";"1";"1";"0";22;"female";"online";0,142857142857143;28;0,0673435029701474
"LY8";"0";"1";"1";"300";22;"female";"online";0,166666666666667;24;0,0777087340200262
"LY8";"1";"0";"0";"0";22;"female";"online";0,0384615384615385;26;0,0384615384615385
"LY8";"1";"0";"0";"300";22;"female";"online";0,185185185185185;27;0,076180865852541
"LY8";"1";"0";"1";"0";22;"female";"online";0,181818181818182;22;0,0841654636156865
"LY8";"1";"0";"1";"300";22;"female";"online";0,0454545454545455;22;0,0454545454545455
"LY8";"1";"1";"0";"0";22;"female";"online";0,04;25;0,04
"LY8";"1";"1";"0";"300";22;"female";"online";0,105263157894737;19;0,0723351864143449
"LY8";"1";"1";"1";"0";22;"female";"online";0;22;0
"LY8";"1";"1";"1";"300";22;"female";"online";0,148148148148148;27;0,0696696254167378
"OI5";"0";"0";"0";"0";28;"female";"online";0;18;0
"OI5";"0";"0";"0";"300";28;"female";"online";0,0384615384615385;26;0,0384615384615385
"OI5";"0";"0";"1";"0";28;"female";"online";0;17;0
"OI5";"0";"0";"1";"300";28;"female";"online";0;18;0
"OI5";"0";"1";"0";"0";28;"female";"online";0,0294117647058824;34;0,0294117647058824
"OI5";"0";"1";"0";"300";28;"female";"online";0,0769230769230769;26;0,0532938710021193
"OI5";"0";"1";"1";"0";28;"female";"online";0,0769230769230769;26;0,0532938710021193
"OI5";"0";"1";"1";"300";28;"female";"online";0;26;0
"OI5";"1";"0";"0";"0";28;"female";"online";0;18;0
"OI5";"1";"0";"0";"300";28;"female";"online";0,0434782608695652;23;0,0434782608695652
"OI5";"1";"0";"1";"0";28;"female";"online";0,0294117647058824;34;0,0294117647058824
"OI5";"1";"0";"1";"300";28;"female";"online";0,0344827586206897;29;0,0344827586206897
"OI5";"1";"1";"0";"0";28;"female";"online";0,0769230769230769;26;0,0532938710021193
