"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"framecolor_R";"error_R";"prolific";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;61;393,209999951068;"A";"1";0;NA;"A";"black";"red";"magnit";9;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;62;487,235000007786;"L";"1";0;NA;"L";"black";"blue";"parity";4;"300";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;63;383,540000009816;"A";"1";0;NA;"A";"black";"red";"parity";9;"300";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;64;492,299999983516;"L";"1";1;NA;"A";"black";"blue";"parity";1;"300";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;65;512,64499995159;"A";"1";0;NA;"A";"black";"red";"parity";7;"300";"0";"0";"1";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;66;268,884999968577;"A";"1";1;NA;"L";"black";"red";"parity";2;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;67;709,649999975227;"L";"1";0;NA;"L";"black";"red";"magnit";4;"300";"1";"0";"0";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;68;517,250000033528;"L";"1";0;NA;"L";"black";"red";"parity";2;"300";"1";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;69;415,754999965429;"L";"1";0;NA;"L";"black";"red";"parity";6;"300";"0";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;70;437,995000043884;"L";"1";0;NA;"L";"black";"red";"parity";2;"300";"0";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;71;526,320000004489;"A";"1";1;NA;"L";"black";"blue";"parity";8;"300";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;72;1276,97499998612;"A";"1";0;NA;"A";"black";"red";"magnit";6;"300";"1";"1";"1";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;73;494,414999964647;"L";"1";0;NA;"L";"black";"red";"magnit";2;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;74;409,610000031535;"L";"1";0;NA;"L";"black";"red";"magnit";3;"300";"0";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;75;481,099999975413;"L";"1";0;NA;"L";"black";"red";"magnit";1;"300";"0";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;76;471,145000017714;"A";"1";0;NA;"A";"black";"blue";"parity";9;"300";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;77;952,779999992345;"L";"1";0;NA;"L";"black";"blue";"magnit";3;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;78;541,505000030156;"A";"1";0;NA;"A";"black";"blue";"parity";9;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;79;485,589999996591;"L";"1";0;NA;"L";"black";"blue";"magnit";4;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;80;485,1900000358;"A";"1";0;NA;"A";"black";"blue";"parity";3;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;81;405,050000001211;"L";"1";0;NA;"L";"black";"blue";"magnit";2;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;82;534,389999986161;"A";"1";0;NA;"A";"black";"red";"magnit";9;"300";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;83;786,65500000352;"A";"1";0;NA;"A";"black";"blue";"magnit";8;"300";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;84;533,179999969434;"A";"1";0;NA;"A";"black";"red";"parity";1;"300";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;85;477,959999989253;"A";"1";0;NA;"A";"black";"red";"magnit";9;"300";"1";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;86;400,410000002012;"L";"1";0;NA;"L";"black";"blue";"magnit";1;"300";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;87;477,384999976493;"A";"1";0;NA;"A";"black";"blue";"parity";9;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;88;496,769999968819;"L";"1";0;NA;"L";"black";"blue";"magnit";1;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;89;652,064999972936;"A";"1";0;NA;"A";"black";"red";"magnit";7;"300";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;90;424,709999992047;"L";"1";0;NA;"L";"black";"red";"magnit";2;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;91;540,529999998398;"L";"1";0;NA;"L";"black";"blue";"parity";4;"300";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;92;766,155000019353;"A";"1";0;NA;"A";"black";"red";"magnit";8;"300";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;93;641,064999974333;"L";"1";0;NA;"L";"black";"red";"magnit";4;"300";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;94;886,059999989811;"A";"1";0;NA;"A";"black";"red";"parity";1;"300";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";0;95;568,48000001628;"A";"1";0;NA;"A";"black";"blue";"magnit";6;"300";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;0;1301,65500001749;"L";"1";0;NA;"L";"black";"blue";"parity";2;"0";"99";"99";"99";99;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;1;517,5150000141;"L";"1";0;NA;"L";"black";"blue";"magnit";1;"0";"1";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;2;505,850000015926;"A";"1";0;NA;"A";"black";"blue";"magnit";9;"0";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;3;793,36000001058;"L";"1";0;NA;"L";"black";"red";"parity";2;"0";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;4;424,430000013672;"A";"1";0;NA;"A";"black";"blue";"parity";1;"0";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;5;451,854999992065;"A";"1";0;NA;"A";"black";"blue";"parity";9;"0";"0";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;6;425,820000004023;"L";"1";0;NA;"L";"black";"red";"magnit";2;"0";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;7;418,025000020862;"L";"1";0;NA;"L";"black";"blue";"magnit";4;"0";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;8;410,804999992251;"A";"1";0;NA;"A";"black";"red";"magnit";9;"0";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;9;517,470000020694;"A";"1";0;NA;"A";"black";"blue";"magnit";6;"0";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;10;418,875000032131;"A";"1";0;NA;"A";"black";"red";"magnit";7;"0";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;11;582,040000008419;"L";"1";0;NA;"L";"black";"red";"parity";4;"0";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;12;716,539999993984;"L";"1";0;NA;"L";"black";"blue";"parity";8;"0";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;13;457,55500002997;"A";"1";0;NA;"A";"black";"red";"magnit";7;"0";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;14;482,644999981858;"L";"1";0;NA;"L";"black";"blue";"parity";6;"0";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;15;497,094999998808;"A";"1";0;NA;"A";"black";"red";"magnit";7;"0";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;16;419,094999961089;"L";"1";0;NA;"L";"black";"red";"magnit";3;"0";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;17;449,290000018664;"L";"1";0;NA;"L";"black";"red";"parity";6;"0";"1";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;18;509,789999981876;"A";"1";0;NA;"A";"black";"blue";"parity";9;"0";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;19;508,904999995138;"L";"1";0;NA;"L";"black";"red";"parity";2;"0";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;20;463,415000005625;"L";"1";0;NA;"L";"black";"blue";"parity";6;"0";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;21;493,675000034273;"L";"1";0;NA;"L";"black";"blue";"magnit";3;"0";"1";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;22;453,494999965187;"L";"1";0;NA;"L";"black";"red";"parity";4;"0";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;23;529,399999999441;"L";"1";1;NA;"A";"black";"red";"magnit";6;"0";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;24;527,040000015404;"A";"1";0;NA;"A";"black";"red";"parity";9;"0";"1";"0";"0";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;25;692,494999966584;"A";"1";0;NA;"A";"black";"blue";"parity";7;"0";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;26;538,170000014361;"L";"1";0;NA;"L";"black";"blue";"parity";2;"0";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;27;999,524999991991;"A";"1";0;NA;"A";"black";"red";"magnit";8;"0";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;28;549,880000005942;"L";"1";0;NA;"L";"black";"blue";"parity";6;"0";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;29;516,769999987446;"A";"1";0;NA;"A";"black";"red";"parity";7;"0";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;30;536,660000041593;"A";"1";0;NA;"A";"black";"red";"magnit";6;"0";"1";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;31;471,64000000339;"A";"1";0;NA;"A";"black";"blue";"parity";7;"0";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;32;402,050000033341;"L";"1";0;NA;"L";"black";"blue";"magnit";2;"0";"1";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;33;404,785000020638;"L";"1";0;NA;"L";"black";"red";"parity";8;"0";"1";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;34;566,349999979138;"A";"1";0;NA;"A";"black";"blue";"magnit";6;"0";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;35;426,21499998495;"A";"1";0;NA;"A";"black";"blue";"parity";9;"0";"1";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;36;843,319999985397;"L";"1";0;NA;"L";"black";"red";"parity";6;"0";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;37;437,800000014249;"L";"1";0;NA;"L";"black";"blue";"parity";4;"0";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;38;423,194999981206;"A";"1";0;NA;"A";"black";"red";"magnit";6;"0";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;39;675,854999979492;"A";"1";0;NA;"A";"black";"blue";"magnit";8;"0";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;40;751,005000027362;"L";"1";0;NA;"L";"black";"blue";"magnit";1;"0";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;41;472,224999975879;"A";"1";0;NA;"A";"black";"red";"parity";9;"0";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;42;583,444999996573;"A";"1";0;NA;"A";"black";"blue";"parity";3;"0";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;43;498,919999983627;"A";"1";0;NA;"A";"black";"blue";"magnit";8;"0";"1";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;44;515,315000026021;"A";"1";1;NA;"L";"black";"blue";"magnit";3;"0";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;45;594,685000018217;"L";"1";0;NA;"L";"black";"blue";"parity";4;"0";"1";"0";"0";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;46;713,709999981802;"L";"1";1;NA;"A";"black";"blue";"parity";1;"0";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;47;528,905000013765;"A";"1";0;NA;"A";"black";"blue";"magnit";7;"0";"1";"0";"0";1;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;48;519,41499998793;"L";"1";0;NA;"L";"black";"red";"magnit";4;"0";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;49;477,910000015981;"L";"1";0;NA;"L";"black";"red";"magnit";1;"0";"0";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;50;488,819999969564;"A";"1";0;NA;"A";"black";"blue";"parity";3;"0";"1";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;51;553,224999981467;"L";"1";0;NA;"L";"black";"red";"parity";8;"0";"0";"1";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;52;587,214999948628;"A";"1";0;NA;"A";"black";"red";"parity";7;"0";"0";"1";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;53;547,395000001416;"A";"1";0;NA;"A";"black";"blue";"parity";3;"0";"0";"0";"1";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
"5d0a9e4590da3200177ca97c";"BRAC2_horiAA_1st300";1;54;410,254999995232;"A";"1";0;NA;"A";"black";"blue";"magnit";8;"0";"1";"0";"0";0;"1";22;"male";"Some knowledge as amateur";"Bachelor degree";"right-handed";"English";"United Kingdom"
