"pp";"task_R";"correctResp_R";"context_R";"cocoa";"age";"sex";"version";"meanrt";"n";"se"
"28";"1";"1";"1";"300";23;"f";"lab";846,636936778114;42;70,2418644498393
"29";"0";"0";"0";"0";20;"f";"lab";627,297669649124;32;46,180481559538
"29";"0";"0";"0";"300";20;"f";"lab";606,966416041056;36;34,9553993952047
"29";"0";"0";"1";"0";20;"f";"lab";719,523358345032;30;64,0614199626693
"29";"0";"0";"1";"300";20;"f";"lab";592,854846091498;42;33,8176848945469
"29";"0";"1";"0";"0";20;"f";"lab";580,176119710885;51;26,7013647412281
"29";"0";"1";"0";"300";20;"f";"lab";625,775556564331;50;35,2574693417143
"29";"0";"1";"1";"0";20;"f";"lab";721,461859616366;55;53,906665151814
"29";"0";"1";"1";"300";20;"f";"lab";615,649525712176;41;42,5973961493989
"29";"1";"0";"0";"0";20;"f";"lab";852,426154272898;35;68,2168629680394
"29";"1";"0";"0";"300";20;"f";"lab";727,957848140172;35;52,1586767292467
"29";"1";"0";"1";"0";20;"f";"lab";859,238795745067;39;57,3053825302281
"29";"1";"0";"1";"300";20;"f";"lab";708,762311935425;40;60,3725773998989
"29";"1";"1";"0";"0";20;"f";"lab";842,84234488452;54;51,354994090853
"29";"1";"1";"0";"300";20;"f";"lab";679,244467190334;28;55,6118351579202
"29";"1";"1";"1";"0";20;"f";"lab";651,188741411482;35;41,8799580804432
"29";"1";"1";"1";"300";20;"f";"lab";833,022349920028;39;54,2084028376383
"3";"0";"0";"0";"0";19;"f";"lab";639,973742621286;28;52,935332188292
"3";"0";"0";"0";"300";19;"f";"lab";711,759679847293;36;51,2695072522767
"3";"0";"0";"1";"0";19;"f";"lab";706,999256060673;52;53,6589643625287
"3";"0";"0";"1";"300";19;"f";"lab";639,005549410556;47;28,0335409591474
"3";"0";"1";"0";"0";19;"f";"lab";745,973873138428;50;54,6526845602875
"3";"0";"1";"0";"300";19;"f";"lab";717,324166297912;50;50,6292564023478
"3";"0";"1";"1";"0";19;"f";"lab";675,645823478699;50;48,0785505727873
"3";"0";"1";"1";"300";19;"f";"lab";597,228360898567;66;29,8126513778421
"3";"1";"0";"0";"0";19;"f";"lab";862,49377372417;47;63,3630024639661
"3";"1";"0";"0";"300";19;"f";"lab";740,093335127219;39;64,4724795036237
"3";"1";"0";"1";"0";19;"f";"lab";739,675866796615;47;57,4165604530652
"3";"1";"0";"1";"300";19;"f";"lab";705,688994105269;41;48,7585493364203
"3";"1";"1";"0";"0";19;"f";"lab";783,08748712345;49;63,9504778013468
"3";"1";"1";"0";"300";19;"f";"lab";684,347419177785;34;56,5074701797663
"3";"1";"1";"1";"0";19;"f";"lab";789,452100411439;39;62,5836769274756
"3";"1";"1";"1";"300";19;"f";"lab";753,934481869573;46;59,757555640548
"30";"0";"0";"0";"0";30;"m";"lab";538,270658916897;45;17,2831215988499
"30";"0";"0";"0";"300";30;"m";"lab";585,688067807092;36;31,313299723317
"30";"0";"0";"1";"0";30;"m";"lab";695,402532010465;37;63,1969354631934
"30";"0";"0";"1";"300";30;"m";"lab";671,665442956461;37;43,3209771338023
"30";"0";"1";"0";"0";30;"m";"lab";662,025943398476;48;37,2080604260662
"30";"0";"1";"0";"300";30;"m";"lab";738,118097186088;48;42,1033331810115
"30";"0";"1";"1";"0";30;"m";"lab";690,728572281924;44;41,1131989756358
"30";"0";"1";"1";"300";30;"m";"lab";655,125398635864;50;27,6695543663432
"30";"1";"0";"0";"0";30;"m";"lab";762,009170320299;36;58,4963917669465
"30";"1";"0";"0";"300";30;"m";"lab";888,716488349728;41;63,8779312994547
"30";"1";"0";"1";"0";30;"m";"lab";708,547139779115;39;44,6152893268203
"30";"1";"0";"1";"300";30;"m";"lab";790,066632357511;44;57,8577914269416
"30";"1";"1";"0";"0";30;"m";"lab";680,670289198557;60;37,4663060791113
"30";"1";"1";"0";"300";30;"m";"lab";753,320353371756;42;51,705097367592
"30";"1";"1";"1";"0";30;"m";"lab";675,032201566194;38;45,970103770532
"30";"1";"1";"1";"300";30;"m";"lab";862,555376318998;43;56,5023560565138
"31";"0";"0";"0";"0";25;"m";"lab";670,789741334461;42;55,2609043354135
"31";"0";"0";"0";"300";25;"m";"lab";699,128593717303;42;44,9339267582579
"31";"0";"0";"1";"0";25;"m";"lab";672,446124693927;34;61,2732266433175
"31";"0";"0";"1";"300";25;"m";"lab";587,949125855057;27;43,148871414075
"31";"0";"1";"0";"0";25;"m";"lab";780,058178034696;44;45,1198550650522
"31";"0";"1";"0";"300";25;"m";"lab";777,918810747108;49;54,6279557182985
"31";"0";"1";"1";"0";25;"m";"lab";668,427079916;40;35,2416191824485
"31";"0";"1";"1";"300";25;"m";"lab";694,01344527369;46;51,3071627823801
"31";"1";"0";"0";"0";25;"m";"lab";1036,05588504246;35;91,9808845810041
"31";"1";"0";"0";"300";25;"m";"lab";965,775865497011;33;62,6274316329546
"31";"1";"0";"1";"0";25;"m";"lab";1098,52457673926;38;84,5134934906449
"31";"1";"0";"1";"300";25;"m";"lab";957,746891414418;34;56,0140260746711
"31";"1";"1";"0";"0";25;"m";"lab";977,60830054412;37;74,225194262947
"31";"1";"1";"0";"300";25;"m";"lab";826,466445569639;27;53,0681670171694
"31";"1";"1";"1";"0";25;"m";"lab";1129,28744908926;37;89,5260928540121
"31";"1";"1";"1";"300";25;"m";"lab";906,862560071443;38;67,8164830512663
"32";"0";"0";"0";"0";23;"m";"lab";816,194980375229;31;59,6995663319618
"32";"0";"0";"0";"300";23;"m";"lab";882,177207205031;36;68,6214748865542
"32";"0";"0";"1";"0";23;"m";"lab";804,142565562807;29;67,1348411558816
"32";"0";"0";"1";"300";23;"m";"lab";899,397580247177;38;75,7981692084052
"32";"0";"1";"0";"0";23;"m";"lab";750,681915283203;50;43,8934607960674
"32";"0";"1";"0";"300";23;"m";"lab";858,314542934813;58;54,7029529446915
"32";"0";"1";"1";"0";23;"m";"lab";828,851399214371;46;58,5235289633718
"32";"0";"1";"1";"300";23;"m";"lab";760,943024054818;46;60,7512694556923
"32";"1";"0";"0";"0";23;"m";"lab";943,064272403717;52;56,3821063197364
"32";"1";"0";"0";"300";23;"m";"lab";1146,46921839033;28;102,090514375108
"32";"1";"0";"1";"0";23;"m";"lab";967,031781872113;48;63,4221700708291
"32";"1";"0";"1";"300";23;"m";"lab";1175,97859435611;54;59,2881603950908
"32";"1";"1";"0";"0";23;"m";"lab";1053,21830113729;45;62,7506186243885
"32";"1";"1";"0";"300";23;"m";"lab";1149,51119190309;41;78,6571025780524
"32";"1";"1";"1";"0";23;"m";"lab";1194,1732943058;40;63,9778121659823
"32";"1";"1";"1";"300";23;"m";"lab";1120,7541624705;39;72,2980113427013
"33";"0";"0";"0";"0";23;"m";"lab";718,527189890544;45;39,9593507335872
"33";"0";"0";"0";"300";23;"m";"lab";766,049054952768;39;39,3968804882034
"33";"0";"0";"1";"0";23;"m";"lab";704,87859348456;48;29,3589574570612
"33";"0";"0";"1";"300";23;"m";"lab";807,828706243763;46;41,0293979810546
"33";"0";"1";"0";"0";23;"m";"lab";702,632858398113;47;34,2318778005824
"33";"0";"1";"0";"300";23;"m";"lab";714,245255788167;45;34,713986184968
"33";"0";"1";"1";"0";23;"m";"lab";761,048332173774;47;45,4462952132876
"33";"0";"1";"1";"300";23;"m";"lab";777,332158798867;47;38,993410681
"33";"1";"0";"0";"0";23;"m";"lab";798,418321392753;44;46,0315788891929
"33";"1";"0";"0";"300";23;"m";"lab";844,848387950176;37;44,8508322653932
"33";"1";"0";"1";"0";23;"m";"lab";776,771677864923;36;55,6032718869922
"33";"1";"0";"1";"300";23;"m";"lab";775,599850548638;36;43,6153430476812
"33";"1";"1";"0";"0";23;"m";"lab";730,973079091027;42;38,4516756679635
"33";"1";"1";"0";"300";23;"m";"lab";797,923714615578;43;43,6642616502899
"33";"1";"1";"1";"0";23;"m";"lab";805,634946357914;41;53,6857965928685
"33";"1";"1";"1";"300";23;"m";"lab";739,202899752923;53;44,8494253388603
"4";"0";"0";"0";"0";22;"f";"lab";718,515796661377;25;77,7533352941055
"4";"0";"0";"0";"300";22;"f";"lab";859,485260645549;30;99,7070950538183
"4";"0";"0";"1";"0";22;"f";"lab";948,722193880779;41;86,4416391929005
"4";"0";"0";"1";"300";22;"f";"lab";750,596088521621;34;76,0112856681247
"4";"0";"1";"0";"0";22;"f";"lab";749,876797199249;44;67,9139902626729
"4";"0";"1";"0";"300";22;"f";"lab";965,416021514357;57;75,0959593126478
"4";"0";"1";"1";"0";22;"f";"lab";871,331130464871;48;70,8595474170309
"4";"0";"1";"1";"300";22;"f";"lab";783,647276634394;43;56,1058122641041
"4";"1";"0";"0";"0";22;"f";"lab";1013,25160119592;41;77,2586239575995
"4";"1";"0";"0";"300";22;"f";"lab";1141,92892865437;41;76,9481273508756
"4";"1";"0";"1";"0";22;"f";"lab";886,29276501505;38;64,9738241158442
"4";"1";"0";"1";"300";22;"f";"lab";1201,23778070722;35;83,1214805634133
"4";"1";"1";"0";"0";22;"f";"lab";992,576257042263;46;67,3501413247775
"4";"1";"1";"0";"300";22;"f";"lab";926,213062726535;39;63,1651008299913
"4";"1";"1";"1";"0";22;"f";"lab";987,082388665941;36;72,0549625693073
"4";"1";"1";"1";"300";22;"f";"lab";965,540297329426;32;72,3432405093653
"5";"0";"0";"0";"0";20;"f";"lab";845,776132635168;37;58,2640202519993
"5";"0";"0";"0";"300";20;"f";"lab";857,627461033483;31;64,3491614261155
"5";"0";"0";"1";"0";20;"f";"lab";892,643671286734;38;64,6289660273281
"5";"0";"0";"1";"300";20;"f";"lab";828,109909506405;34;56,8664380065052
"5";"0";"1";"0";"0";20;"f";"lab";773,212576905887;48;39,166923337487
"5";"0";"1";"0";"300";20;"f";"lab";848,110330348112;49;65,1123015848097
"5";"0";"1";"1";"0";20;"f";"lab";1021,88688633489;51;60,356461894766
"5";"0";"1";"1";"300";20;"f";"lab";928,479631068343;59;51,2485452169246
"5";"1";"0";"0";"0";20;"f";"lab";1075,69594681263;32;79,7446170532421
"5";"1";"0";"0";"300";20;"f";"lab";907,917438234602;35;68,2531678000639
"5";"1";"0";"1";"0";20;"f";"lab";1122,37474245903;39;81,5922203048749
"5";"1";"0";"1";"300";20;"f";"lab";947,15580675337;36;55,9001604192046
"5";"1";"1";"0";"0";20;"f";"lab";1137,69952952862;48;66,3115320200916
"5";"1";"1";"0";"300";20;"f";"lab";871,125860417143;47;47,6348421064824
"5";"1";"1";"1";"0";20;"f";"lab";1023,55379027289;37;78,8903233583454
"5";"1";"1";"1";"300";20;"f";"lab";996,799473961194;48;57,4614911449478
"5896f9951a06b50001a7ff12";"0";"0";"0";"0";22;"male";"online";572,449761905037;21;35,005485371389
"5896f9951a06b50001a7ff12";"0";"0";"0";"300";22;"male";"online";663,720416666697;12;76,4841527240634
"5896f9951a06b50001a7ff12";"0";"0";"1";"0";22;"male";"online";686,374666666961;15;94,2186696466577
"5896f9951a06b50001a7ff12";"0";"0";"1";"300";22;"male";"online";714,429545452432;22;54,4852925008406
"5896f9951a06b50001a7ff12";"0";"1";"0";"0";22;"male";"online";693,159791666394;24;45,8793534791235
"5896f9951a06b50001a7ff12";"0";"1";"0";"300";22;"male";"online";611,445789476624;19;50,5054610535626
"5896f9951a06b50001a7ff12";"0";"1";"1";"0";22;"male";"online";698,86181818188;22;52,8481920038873
"5896f9951a06b50001a7ff12";"0";"1";"1";"300";22;"male";"online";630,519500000111;20;42,2034804247878
"5896f9951a06b50001a7ff12";"1";"0";"0";"0";22;"male";"online";654,542894735265;19;56,7859776625734
"5896f9951a06b50001a7ff12";"1";"0";"0";"300";22;"male";"online";726,104230768862;13;62,8461257388526
"5896f9951a06b50001a7ff12";"1";"0";"1";"0";22;"male";"online";780,543157894409;19;82,9045786773583
"5896f9951a06b50001a7ff12";"1";"0";"1";"300";22;"male";"online";844,339666667867;15;95,7927117545073
"5896f9951a06b50001a7ff12";"1";"1";"0";"0";22;"male";"online";736,311111109299;18;74,3052663694645
"5896f9951a06b50001a7ff12";"1";"1";"0";"300";22;"male";"online";605,393749997376;16;40,4968578918422
"5896f9951a06b50001a7ff12";"1";"1";"1";"0";22;"male";"online";912,33617647188;17;101,501579173832
"5896f9951a06b50001a7ff12";"1";"1";"1";"300";22;"male";"online";708,378095238696;21;46,4633032025422
"58b06921aaa44f000143a0aa";"0";"0";"0";"0";22;"male";"online";532,61656250013;16;27,2846891732013
"58b06921aaa44f000143a0aa";"0";"0";"0";"300";22;"male";"online";579,64454545468;11;58,670406863836
"58b06921aaa44f000143a0aa";"0";"0";"1";"0";22;"male";"online";642,836428571426;14;66,1514267150611
"58b06921aaa44f000143a0aa";"0";"0";"1";"300";22;"male";"online";610,111666666645;9;51,3259435290379
"58b06921aaa44f000143a0aa";"0";"1";"0";"0";22;"male";"online";641,694750000176;20;44,2724429519358
"58b06921aaa44f000143a0aa";"0";"1";"0";"300";22;"male";"online";543,322500000077;24;42,8043206139882
"58b06921aaa44f000143a0aa";"0";"1";"1";"0";22;"male";"online";537,904750000313;20;27,0924849710822
"58b06921aaa44f000143a0aa";"0";"1";"1";"300";22;"male";"online";583,674827586183;29;40,962489609626
"58b06921aaa44f000143a0aa";"1";"0";"0";"0";22;"male";"online";640,129318181775;22;33,4063870154736
"58b06921aaa44f000143a0aa";"1";"0";"0";"300";22;"male";"online";537,746176470711;17;35,0148543439389
"58b06921aaa44f000143a0aa";"1";"0";"1";"0";22;"male";"online";724,937352941214;17;59,1372696900243
"58b06921aaa44f000143a0aa";"1";"0";"1";"300";22;"male";"online";582,82818181844;11;55,3417214196116
"58b06921aaa44f000143a0aa";"1";"1";"0";"0";22;"male";"online";637,043437500201;16;59,1149380809051
"58b06921aaa44f000143a0aa";"1";"1";"0";"300";22;"male";"online";467,002307692265;13;24,5484712277118
"58b06921aaa44f000143a0aa";"1";"1";"1";"0";22;"male";"online";638,760384615475;13;47,1839411493741
"58b06921aaa44f000143a0aa";"1";"1";"1";"300";22;"male";"online";585,9074999996;24;38,777740013582
"59f8656dda08940001d4eb12";"0";"0";"0";"0";27;"male";"online";492,441250011325;16;33,0335642271105
"59f8656dda08940001d4eb12";"0";"0";"0";"300";27;"male";"online";500,619782600552;23;26,6074443521844
"59f8656dda08940001d4eb12";"0";"0";"1";"0";27;"male";"online";556,904615377649;13;115,041403269512
"59f8656dda08940001d4eb12";"0";"0";"1";"300";27;"male";"online";629,813529407222;17;75,6608959437417
"59f8656dda08940001d4eb12";"0";"1";"0";"0";27;"male";"online";485,035714285914;28;23,0236289883641
"59f8656dda08940001d4eb12";"0";"1";"0";"300";27;"male";"online";555,117222213152;27;45,6413342819808
"59f8656dda08940001d4eb12";"0";"1";"1";"0";27;"male";"online";534,120161289109;31;57,6184172073382
"59f8656dda08940001d4eb12";"0";"1";"1";"300";27;"male";"online";438,643684200207;19;12,5985607937692
"59f8656dda08940001d4eb12";"1";"0";"0";"0";27;"male";"online";590,851578947255;19;49,8093471774975
"59f8656dda08940001d4eb12";"1";"0";"0";"300";27;"male";"online";685,338461525344;26;86,0768531756515
"59f8656dda08940001d4eb12";"1";"0";"1";"0";27;"male";"online";522,452142849077;21;53,4596752084037
"59f8656dda08940001d4eb12";"1";"0";"1";"300";27;"male";"online";550,391499995021;20;53,7379914257347
"59f8656dda08940001d4eb12";"1";"1";"0";"0";27;"male";"online";540,025208334555;24;40,9247556509168
"59f8656dda08940001d4eb12";"1";"1";"0";"300";27;"male";"online";576,634444432178;18;34,503604773824
"59f8656dda08940001d4eb12";"1";"1";"1";"0";27;"male";"online";471,319318182809;22;21,554219334604
"59f8656dda08940001d4eb12";"1";"1";"1";"300";27;"male";"online";565,084736855504;19;62,7403629266168
"5a622b2d13898300014b20d6";"0";"0";"0";"0";27;"female";"online";811,191666662731;12;60,4429251521294
"5a622b2d13898300014b20d6";"0";"0";"0";"300";27;"female";"online";804,166521732797;23;27,9993459723607
"5a622b2d13898300014b20d6";"0";"0";"1";"0";27;"female";"online";1008,61041666455;12;110,519387118204
"5a622b2d13898300014b20d6";"0";"0";"1";"300";27;"female";"online";748,918749993512;12;49,8628913557121
"5a622b2d13898300014b20d6";"0";"1";"0";"0";27;"female";"online";907,123400003183;25;46,0783877353292
"5a622b2d13898300014b20d6";"0";"1";"0";"300";27;"female";"online";865,55357142407;21;53,7298318120004
"5a622b2d13898300014b20d6";"0";"1";"1";"0";27;"female";"online";876,063666667324;30;35,6232418959192
"5a622b2d13898300014b20d6";"0";"1";"1";"300";27;"female";"online";820,551578948078;19;46,7173082324368
"5a622b2d13898300014b20d6";"1";"0";"0";"0";27;"female";"online";923,041250003735;16;57,4982171776638
"5a622b2d13898300014b20d6";"1";"0";"0";"300";27;"female";"online";915,88763158315;19;48,7012651798324
"5a622b2d13898300014b20d6";"1";"0";"1";"0";27;"female";"online";968,439333330996;15;87,1851663506826
"5a622b2d13898300014b20d6";"1";"0";"1";"300";27;"female";"online";945,621250004478;16;68,7275003938901
"5a622b2d13898300014b20d6";"1";"1";"0";"0";27;"female";"online";940,62586957032;23;55,9747257685787
"5a622b2d13898300014b20d6";"1";"1";"0";"300";27;"female";"online";882,863461536965;13;87,3543204856368
"5a622b2d13898300014b20d6";"1";"1";"1";"0";27;"female";"online";872,805555551572;18;40,7968045118834
"5a622b2d13898300014b20d6";"1";"1";"1";"300";27;"female";"online";865,227307698941;13;61,4148187684905
"5a9bb11435237b0001129a35";"0";"0";"0";"0";21;"male";"online";1046,96153846154;26;81,0699124833571
"5a9bb11435237b0001129a35";"0";"0";"0";"300";21;"male";"online";941,5;20;56,0474657861766
"5a9bb11435237b0001129a35";"0";"0";"1";"0";21;"male";"online";968,115384615385;26;64,4052870959921
"5a9bb11435237b0001129a35";"0";"0";"1";"300";21;"male";"online";1049,23529411765;17;122,01454015969
"5a9bb11435237b0001129a35";"0";"1";"0";"0";21;"male";"online";787,95;20;49,3366243271669
"5a9bb11435237b0001129a35";"0";"1";"0";"300";21;"male";"online";995,642857142857;28;53,9589108392387
"5a9bb11435237b0001129a35";"0";"1";"1";"0";21;"male";"online";1051,31578947368;19;97,4452328603212
"5a9bb11435237b0001129a35";"0";"1";"1";"300";21;"male";"online";1018,625;24;79,8501724812781
"5a9bb11435237b0001129a35";"1";"0";"0";"0";21;"male";"online";897,5;22;75,8197552184474
"5a9bb11435237b0001129a35";"1";"0";"0";"300";21;"male";"online";1001,05263157895;19;73,5801458125927
"5a9bb11435237b0001129a35";"1";"0";"1";"0";21;"male";"online";1031,4375;16;101,201571494304
"5a9bb11435237b0001129a35";"1";"0";"1";"300";21;"male";"online";1296,33333333333;18;102,914743571776
"5a9bb11435237b0001129a35";"1";"1";"0";"0";21;"male";"online";1020,26315789474;19;111,069411996811
"5a9bb11435237b0001129a35";"1";"1";"0";"300";21;"male";"online";941,851851851852;27;63,2878762576778
"5a9bb11435237b0001129a35";"1";"1";"1";"0";21;"male";"online";934,1;30;53,6491657764196
"5a9bb11435237b0001129a35";"1";"1";"1";"300";21;"male";"online";1141;20;98,955758322915
"5b1fc3ae325d600001c03dcb";"0";"0";"0";"0";27;"male";"online";580,411470597884;17;24,7025771282336
"5b1fc3ae325d600001c03dcb";"0";"0";"0";"300";27;"male";"online";872,67428571691;14;126,22447292722
"5b1fc3ae325d600001c03dcb";"0";"0";"1";"0";27;"male";"online";617,478181819686;11;53,6215350562682
"5b1fc3ae325d600001c03dcb";"0";"0";"1";"300";27;"male";"online";639,446200006641;25;40,8326128932926
"5b1fc3ae325d600001c03dcb";"0";"1";"0";"0";27;"male";"online";597,050476203939;21;25,2119708885372
"5b1fc3ae325d600001c03dcb";"0";"1";"0";"300";27;"male";"online";723,942750005517;20;47,1183603372147
"5b1fc3ae325d600001c03dcb";"0";"1";"1";"0";27;"male";"online";589,375400003046;25;20,5925599551315
"5b1fc3ae325d600001c03dcb";"0";"1";"1";"300";27;"male";"online";648,371666669846;15;43,7583966777382
"5b1fc3ae325d600001c03dcb";"1";"0";"0";"0";27;"male";"online";746,234999994111;19;71,0827422564479
"5b1fc3ae325d600001c03dcb";"1";"0";"0";"300";27;"male";"online";802,973157885533;19;81,4516486668168
"5b1fc3ae325d600001c03dcb";"1";"0";"1";"0";27;"male";"online";629,331666652837;18;60,0802349850302
"5b1fc3ae325d600001c03dcb";"1";"0";"1";"300";27;"male";"online";793,037352973924;17;79,4286146650344
"5b1fc3ae325d600001c03dcb";"1";"1";"0";"0";27;"male";"online";723,791944432176;18;53,7388971055844
"5b1fc3ae325d600001c03dcb";"1";"1";"0";"300";27;"male";"online";775,651250005467;16;107,985661136952
"5b1fc3ae325d600001c03dcb";"1";"1";"1";"0";27;"male";"online";627,993157905477;19;34,8799379115905
"5b1fc3ae325d600001c03dcb";"1";"1";"1";"300";27;"male";"online";723,516363634686;22;50,8802184164101
"5b28c29b2bc7780001c23000";"0";"0";"0";"0";31;"male";"online";960,089444447981;18;113,304985300149
"5b28c29b2bc7780001c23000";"0";"0";"0";"300";31;"male";"online";928,476200010627;25;76,9280501607904
"5b28c29b2bc7780001c23000";"0";"0";"1";"0";31;"male";"online";1180,26468749304;16;133,619302898848
"5b28c29b2bc7780001c23000";"0";"0";"1";"300";31;"male";"online";1141,98029410395;17;161,182603737294
"5b28c29b2bc7780001c23000";"0";"1";"0";"0";31;"male";"online";926,973939393506;33;69,0512440523175
"5b28c29b2bc7780001c23000";"0";"1";"0";"300";31;"male";"online";964,389423065139;26;82,0404971060262
"5b28c29b2bc7780001c23000";"0";"1";"1";"0";31;"male";"online";958,720000004038;26;85,0456203544946
"5b28c29b2bc7780001c23000";"0";"1";"1";"300";31;"male";"online";1157,63384615555;26;97,9197256004613
"5b28c29b2bc7780001c23000";"1";"0";"0";"0";31;"male";"online";1193,35500001633;17;105,033915864773
"5b28c29b2bc7780001c23000";"1";"0";"0";"300";31;"male";"online";950,621190497519;21;84,4161352101358
"5b28c29b2bc7780001c23000";"1";"0";"1";"0";31;"male";"online";1084,3499999959;25;89,6609692036824
"5b28c29b2bc7780001c23000";"1";"0";"1";"300";31;"male";"online";969,787222216838;27;83,7731967412214
"5b28c29b2bc7780001c23000";"1";"1";"0";"0";31;"male";"online";853,057692310988;26;73,4158298702716
"5b28c29b2bc7780001c23000";"1";"1";"0";"300";31;"male";"online";986,175370376765;27;84,0502290959447
"5b28c29b2bc7780001c23000";"1";"1";"1";"0";31;"male";"online";1062,37218753085;16;103,827279097829
"5b28c29b2bc7780001c23000";"1";"1";"1";"300";31;"male";"online";892,590000007588;13;106,844830398195
"5babd4285f26f10001b17c60";"0";"0";"0";"0";32;"female";"online";781,529750001227;20;55,7492208387812
"5babd4285f26f10001b17c60";"0";"0";"0";"300";32;"female";"online";849,549333333557;15;69,6846085397177
"5babd4285f26f10001b17c60";"0";"0";"1";"0";32;"female";"online";809,221071428099;14;72,7755962509046
"5babd4285f26f10001b17c60";"0";"0";"1";"300";32;"female";"online";801,032391304348;23;39,0003265441707
"5babd4285f26f10001b17c60";"0";"1";"0";"0";32;"female";"online";891,864999999603;24;63,9849344146135
"5babd4285f26f10001b17c60";"0";"1";"0";"300";32;"female";"online";851,68760000058;25;51,2430889543369
