"";"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"framecolor_R";"error_R"
"733";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;68;1193,21999998647;"A";1;0;NA;"A";"black";"red";"parity";4;300;0;1;0;0
"737";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;69;595,564999995986;"L";1;0;NA;"L";"black";"red";"magnit";8;300;1;1;0;0
"741";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;70;965,204999985872;"A";1;0;NA;"A";"black";"blue";"parity";4;300;1;1;1;0
"745";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;71;371,840000007069;"L";1;0;NA;"L";"black";"red";"parity";3;300;0;1;1;0
"749";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;72;837,690000014845;"L";1;0;NA;"L";"black";"red";"magnit";6;300;1;0;0;0
"753";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;73;1667,51500000828;"A";1;0;NA;"A";"black";"red";"parity";8;300;1;1;0;0
"757";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;74;1230,98500000197;"L";1;0;NA;"L";"black";"blue";"parity";1;300;0;1;1;0
"761";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;75;590,720000007423;"L";1;0;NA;"L";"black";"red";"parity";7;300;0;0;1;0
"765";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;76;557,384999992792;"L";1;0;NA;"L";"black";"blue";"parity";1;300;0;0;1;0
"769";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;77;1626,96500000311;"L";1;0;NA;"L";"black";"red";"magnit";8;300;1;0;1;0
"773";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;78;975,859999976819;"A";1;1;NA;"L";"black";"blue";"parity";1;300;1;0;1;0
"777";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;79;728,570000006584;"A";1;0;NA;"A";"black";"red";"parity";8;300;0;1;1;1
"781";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;80;921,905000024708;"L";1;0;NA;"L";"black";"blue";"magnit";6;300;1;1;1;0
"785";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;81;622,050000005402;"A";1;0;NA;"A";"black";"blue";"magnit";1;300;0;1;0;0
"789";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;82;933,465000009164;"L";1;0;NA;"L";"black";"blue";"parity";9;300;1;1;0;0
"793";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;83;889,685000001919;"A";1;0;NA;"A";"black";"red";"parity";8;300;0;1;1;0
"797";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;84;1160,31999999541;"A";1;0;NA;"A";"black";"blue";"parity";4;300;0;0;1;0
"801";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;85;517,960000026505;"A";1;0;NA;"A";"black";"blue";"magnit";2;300;1;0;0;0
"805";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;86;970,91500001261;"A";1;0;NA;"A";"black";"blue";"magnit";4;300;0;0;0;0
"809";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;87;1198,81999999052;"A";1;0;NA;"A";"black";"blue";"parity";6;300;1;0;0;0
"813";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;88;468,655000004219;"L";1;0;NA;"L";"black";"red";"magnit";9;300;1;1;1;0
"817";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;89;1146,64500000072;"A";1;0;NA;"A";"black";"blue";"parity";2;300;1;1;1;0
"821";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;90;1146,03499998339;"A";1;0;NA;"A";"black";"red";"parity";4;300;0;0;1;0
"825";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;91;1106,07999999775;"L";1;0;NA;"L";"black";"red";"magnit";7;300;1;1;0;0
"829";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;92;1040,05500001949;"A";1;1;NA;"L";"black";"blue";"magnit";8;300;0;0;1;0
"833";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;93;738,444999995409;"A";1;0;NA;"A";"black";"red";"magnit";4;300;0;1;1;1
"837";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;94;974,130000016885;"L";1;0;NA;"L";"black";"red";"magnit";8;300;0;1;0;0
"841";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";1;95;577,064999990398;"A";1;0;NA;"A";"black";"red";"parity";2;300;1;1;0;0
"846";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;0;1586,69500000542;"L";1;0;NA;"L";"black";"blue";"parity";7;0;99;99;99;99
"850";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;1;1027,14500000002;"L";1;0;NA;"L";"black";"blue";"magnit";9;0;1;0;0;0
"854";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;2;410,765000007814;"A";1;0;NA;"A";"black";"blue";"magnit";2;0;0;1;0;0
"858";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;3;1048,84499998298;"L";1;0;NA;"L";"black";"red";"magnit";6;0;0;1;1;0
"862";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;4;629,019999993034;"L";1;0;NA;"L";"black";"blue";"parity";9;0;1;0;1;0
"866";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;5;507,494999998016;"A";1;0;NA;"A";"black";"red";"parity";2;0;0;1;1;0
"870";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;6;503,124999988358;"A";1;0;NA;"A";"black";"blue";"parity";8;0;0;0;1;0
"874";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;7;660,065000003669;"A";1;0;NA;"A";"black";"blue";"parity";6;0;0;0;0;0
"878";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;8;538,274999998976;"A";1;0;NA;"A";"black";"red";"parity";8;0;0;0;1;0
"882";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;9;1068,02000000607;"L";1;0;NA;"L";"black";"blue";"magnit";7;0;1;1;1;0
"886";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;10;635,16500001424;"L";1;1;NA;"A";"black";"red";"magnit";1;0;0;1;1;0
"890";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;11;1054,26000000443;"A";1;0;NA;"A";"black";"red";"magnit";4;0;0;0;0;1
"894";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;12;660,409999982221;"L";1;0;NA;"L";"black";"blue";"magnit";6;0;0;1;1;0
"898";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;13;971,454999991693;"L";1;0;NA;"L";"black";"red";"magnit";7;0;0;0;1;0
"902";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;14;839,98999997857;"A";1;0;NA;"A";"black";"red";"magnit";3;0;0;1;0;0
"906";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;15;1488,89999999665;"A";1;0;NA;"A";"black";"red";"parity";6;0;1;0;0;0
"910";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;16;495,420000021113;"A";1;0;NA;"A";"black";"red";"magnit";1;0;1;0;0;0
"914";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;17;685,28000000515;"A";1;0;NA;"A";"black";"blue";"parity";8;0;1;0;1;0
"918";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;18;506,870000011986;"A";1;0;NA;"A";"black";"blue";"magnit";1;0;1;0;0;0
"922";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;19;618,259999988368;"A";1;0;NA;"A";"black";"blue";"parity";4;0;1;0;0;0
"926";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;20;1377,73999999627;"A";1;0;NA;"A";"black";"blue";"magnit";2;0;1;0;0;0
"930";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;21;950,709999975516;"L";1;0;NA;"L";"black";"red";"parity";9;0;1;1;1;0
"934";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;22;330,679999984568;"A";1;0;NA;"A";"black";"blue";"parity";2;0;0;1;1;0
"938";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;23;552,330000005895;"A";1;0;NA;"A";"black";"blue";"magnit";1;0;1;0;0;0
"942";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;24;553,519999986747;"A";1;0;NA;"A";"black";"blue";"magnit";4;0;0;0;0;0
"946";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;25;1243,66500001634;"A";1;0;NA;"A";"black";"blue";"parity";6;0;1;0;0;0
"950";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;26;608,840000000782;"L";1;0;NA;"L";"black";"blue";"parity";9;0;0;1;0;0
"954";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;27;699,904999986757;"A";1;1;NA;"L";"black";"red";"parity";3;0;0;0;1;0
"958";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;28;474,340000015218;"L";1;0;NA;"L";"black";"red";"parity";9;0;0;0;0;1
"962";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;29;337,705000012647;"A";1;1;NA;"L";"black";"blue";"parity";3;0;0;0;1;0
"966";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;30;1080,38499997929;"L";1;0;NA;"L";"black";"blue";"magnit";9;0;1;0;0;1
"970";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;31;588,509999972302;"A";1;1;NA;"L";"black";"red";"parity";1;0;1;0;1;0
"974";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;32;748,170000006212;"L";1;0;NA;"L";"black";"blue";"magnit";7;0;1;0;1;1
"978";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;33;1004,83499999973;"L";1;0;NA;"L";"black";"blue";"parity";1;0;1;0;0;0
"982";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;34;778,98499998264;"L";1;0;NA;"L";"black";"red";"magnit";7;0;1;0;1;0
"986";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;35;1592,55499998108;"A";1;0;NA;"A";"black";"red";"parity";6;0;1;1;0;0
"990";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;36;528,859999991255;"A";1;0;NA;"A";"black";"red";"magnit";2;0;1;0;0;0
"994";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;37;2377,13000000804;"A";1;1;NA;"L";"black";"blue";"magnit";6;0;0;1;1;0
"998";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;38;608,5299999977;"L";1;0;NA;"L";"black";"red";"magnit";8;0;0;0;1;1
"1002";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;39;932,815000007395;"A";1;0;NA;"A";"black";"blue";"parity";2;0;1;1;1;0
"1006";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;40;480,335000000196;"L";1;0;NA;"L";"black";"red";"parity";7;0;0;1;1;0
"1010";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;41;869,230000011157;"L";1;0;NA;"L";"black";"red";"magnit";8;0;1;0;0;0
"1014";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;42;877,51500000013;"L";1;0;NA;"L";"black";"red";"parity";7;0;1;0;0;0
"1018";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;43;879,404999985127;"A";1;0;NA;"A";"black";"red";"parity";4;0;0;1;0;0
"1022";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;44;556,160000007367;"L";1;0;NA;"L";"black";"blue";"parity";9;0;0;1;1;0
"1026";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;45;1515,26499999454;"L";1;0;NA;"L";"black";"blue";"parity";3;0;0;0;0;0
"1030";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;46;1020,62999998452;"L";1;0;NA;"L";"black";"red";"parity";1;0;0;0;1;0
"1034";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;47;877,004999987548;"L";1;1;NA;"A";"black";"red";"magnit";4;0;1;1;0;0
"1038";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;48;543,135000014445;"A";1;0;NA;"A";"black";"red";"magnit";2;0;0;0;0;1
"1042";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;49;458,675000001676;"L";1;0;NA;"L";"black";"red";"magnit";9;0;0;1;0;0
"1046";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;50;1248,17999999505;"A";1;0;NA;"A";"black";"red";"parity";8;0;1;1;0;0
"1050";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;51;705,454999988433;"L";1;0;NA;"L";"black";"red";"magnit";9;0;1;1;0;0
"1054";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;52;954,339999996591;"A";1;0;NA;"A";"black";"blue";"parity";4;0;1;1;1;0
"1058";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;53;379,275000013877;"L";1;0;NA;"L";"black";"red";"parity";3;0;0;1;1;0
"1062";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;54;982,904999982566;"L";1;0;NA;"L";"black";"blue";"magnit";9;0;1;0;1;0
"1066";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;55;452,409999998054;"L";1;0;NA;"L";"black";"blue";"magnit";8;0;0;0;0;0
"1070";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;56;1425,94499999541;"L";1;0;NA;"L";"black";"red";"parity";9;0;1;0;1;0
"1074";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;57;548,214999987977;"L";1;0;NA;"L";"black";"red";"parity";3;0;0;0;0;0
"1078";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;58;850,105000019539;"L";1;0;NA;"L";"black";"blue";"magnit";8;0;1;0;1;0
"1082";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;59;790,09500000393;"L";1;0;NA;"L";"black";"red";"parity";1;0;1;0;1;0
"1086";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;60;410,734999983106;"A";1;0;NA;"A";"black";"blue";"magnit";2;0;1;1;1;0
"1090";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;61;1215,88000000338;"A";1;0;NA;"A";"black";"red";"magnit";1;0;0;0;1;0
"1094";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;62;620,199999975739;"A";1;0;NA;"A";"black";"red";"parity";2;0;1;0;0;0
"1098";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;63;973,765000002459;"L";1;0;NA;"L";"black";"blue";"magnit";7;0;1;1;1;0
"1102";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;64;536,220000009052;"L";1;0;NA;"L";"black";"red";"magnit";8;0;0;0;1;0
"1106";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;65;504,280000022845;"A";1;0;NA;"A";"black";"red";"magnit";3;0;0;1;0;0
"1110";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;66;567,999999999302;"L";1;0;NA;"L";"black";"red";"magnit";6;0;0;1;0;0
"1114";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;67;549,064999999246;"A";1;1;NA;"L";"black";"blue";"parity";7;0;1;0;1;0
"1118";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;68;424,915000010515;"A";1;0;NA;"A";"black";"blue";"parity";4;0;0;1;0;1
"1122";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;69;854,975000023842;"A";1;0;NA;"A";"black";"blue";"magnit";1;0;1;0;0;0
"1126";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;70;851,564999989932;"A";1;0;NA;"A";"black";"blue";"magnit";4;0;0;0;0;0
"1130";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;71;768,054999993183;"A";1;0;NA;"A";"black";"blue";"magnit";3;0;0;0;0;0
"1134";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;72;647,610000014538;"A";1;0;NA;"A";"black";"red";"parity";4;0;1;0;1;0
"1138";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;73;513,384999998379;"L";1;0;NA;"L";"black";"red";"magnit";6;0;1;1;0;0
"1142";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;74;363,565000006929;"L";1;0;NA;"L";"black";"blue";"parity";1;0;1;0;1;0
"1146";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;75;857,000000018161;"A";1;1;NA;"L";"black";"red";"magnit";7;0;1;0;1;0
"1150";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;76;587,059999990743;"A";1;0;NA;"A";"black";"blue";"magnit";4;0;0;1;1;1
"1154";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;77;554,669999983162;"A";1;0;NA;"A";"black";"blue";"magnit";3;0;0;0;0;0
"1158";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;78;519,985000020824;"A";1;0;NA;"A";"black";"blue";"parity";2;0;1;0;0;0
"1162";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;79;967,230000009295;"A";1;1;NA;"L";"black";"blue";"magnit";8;0;1;1;0;0
"1166";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;80;548,179999983404;"A";1;0;NA;"A";"black";"red";"magnit";2;0;0;1;1;1
"1170";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;81;1199,84499999555;"L";1;0;NA;"L";"black";"blue";"parity";3;0;1;1;1;0
"1174";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;82;435,964999982389;"L";1;0;NA;"L";"black";"blue";"parity";7;0;0;0;0;0
"1178";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;83;838,095000013709;"A";1;0;NA;"A";"black";"red";"parity";4;0;0;1;1;0
"1182";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;84;781,949999975041;"L";1;0;NA;"L";"black";"red";"magnit";9;0;1;1;0;0
"1186";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;85;548,420000006445;"A";1;0;NA;"A";"black";"blue";"magnit";3;0;0;1;1;0
"1190";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;86;1067,87499997881;"L";1;0;NA;"L";"black";"blue";"parity";1;0;1;1;0;0
"1194";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;87;729,250000003958;"A";1;0;NA;"A";"black";"red";"magnit";4;0;1;1;1;0
"1198";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;88;1215,40499999537;"A";1;0;NA;"A";"black";"blue";"parity";6;0;1;0;1;0
"1202";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;89;510,774999973364;"A";1;0;NA;"A";"black";"blue";"parity";8;0;0;0;0;0
"1206";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;90;1280,77499999199;"A";1;0;NA;"A";"black";"red";"parity";2;0;0;0;1;0
"1210";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;91;490,20999998902;"L";1;0;NA;"L";"black";"red";"parity";7;0;0;1;0;0
"1214";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;92;434,534999978496;"L";1;0;NA;"L";"black";"blue";"magnit";6;0;1;0;1;0
"1218";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;93;950,68499998888;"A";1;0;NA;"A";"black";"red";"magnit";3;0;0;1;1;0
"1222";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;94;641,499999997905;"A";1;0;NA;"A";"black";"red";"parity";8;0;1;0;0;0
"1226";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";2;95;608,039999991888;"A";1;0;NA;"A";"black";"red";"parity";6;0;0;0;0;0
"1231";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;0;921,819999988656;"A";1;0;NA;"A";"black";"blue";"parity";8;300;99;99;99;99
"1235";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;1;550,860000017565;"A";1;0;NA;"A";"black";"blue";"parity";4;300;0;0;0;0
"1239";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;2;558,204999979353;"L";1;0;NA;"L";"black";"red";"parity";1;300;0;1;1;0
"1243";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;3;542,830000020331;"L";1;0;NA;"L";"black";"red";"parity";9;300;0;0;0;0
"1247";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;4;674,700000003213;"A";1;0;NA;"A";"black";"blue";"parity";2;300;0;1;1;0
"1251";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;5;896,050000010291;"L";1;0;NA;"L";"black";"blue";"magnit";7;300;1;1;0;0
"1255";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;6;598,514999990584;"L";1;0;NA;"L";"black";"blue";"parity";9;300;1;0;0;0
"1259";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;7;932,299999985844;"A";1;0;NA;"A";"black";"red";"magnit";4;300;1;1;1;0
"1263";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;8;832,870000012917;"L";1;0;NA;"L";"black";"red";"parity";1;300;1;1;0;0
"1267";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;9;660,934999992605;"A";1;0;NA;"A";"black";"blue";"magnit";2;300;1;1;1;0
"1271";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;10;1080,35999999265;"A";1;1;NA;"L";"black";"red";"magnit";6;300;0;1;1;0
"1275";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;11;1047,36500000581;"L";1;0;NA;"L";"black";"red";"magnit";7;300;0;0;0;1
"1279";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;12;445,990000007441;"L";1;0;NA;"L";"black";"red";"magnit";8;300;0;0;0;0
"1283";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;13;745,079999993322;"L";1;0;NA;"L";"black";"blue";"parity";3;300;1;0;1;0
"1287";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;14;1127,16000000364;"L";1;0;NA;"L";"black";"red";"magnit";8;300;1;0;1;0
"1291";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;15;783,230000000913;"L";1;0;NA;"L";"black";"red";"parity";7;300;1;0;0;0
"1295";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;16;836,265000019921;"A";1;0;NA;"A";"black";"blue";"parity";6;300;0;1;1;0
"1299";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;17;501,775000011548;"L";1;0;NA;"L";"black";"red";"parity";9;300;0;1;1;0
"1303";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;18;691,430000006221;"A";1;0;NA;"A";"black";"red";"magnit";2;300;1;1;0;0
"1307";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;19;546,734999981709;"A";1;0;NA;"A";"black";"red";"magnit";1;300;0;0;0;0
"1311";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;20;923,204999999143;"L";1;0;NA;"L";"black";"blue";"magnit";7;300;0;1;1;0
"1315";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;21;1030,91000000131;"A";1;0;NA;"A";"black";"red";"parity";6;300;1;1;1;0
"1319";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;22;595,585000002757;"A";1;0;NA;"A";"black";"red";"parity";2;300;0;0;0;0
"1323";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;23;1367,8249999939;"A";1;0;NA;"A";"black";"blue";"parity";6;300;0;0;1;0
"1327";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;24;600,780000007944;"L";1;0;NA;"L";"black";"blue";"parity";3;300;0;1;0;0
"1331";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;25;1267,37499999581;"A";1;0;NA;"A";"black";"red";"parity";8;300;0;1;1;0
"1335";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;26;878,240000020014;"L";1;0;NA;"L";"black";"blue";"magnit";6;300;1;1;1;0
"1339";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;27;1234,7749999899;"A";1;0;NA;"A";"black";"blue";"parity";4;300;1;1;0;0
"1343";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;28;559,795000008307;"L";1;0;NA;"L";"black";"blue";"parity";1;300;0;1;0;0
"1347";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;29;493,855000007898;"L";1;0;NA;"L";"black";"red";"magnit";9;300;1;0;1;0
"1351";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;30;883,310000004712;"L";1;0;NA;"L";"black";"blue";"magnit";8;300;0;0;1;0
"1355";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;31;933,179999992717;"A";1;1;NA;"L";"black";"blue";"magnit";7;300;0;0;0;0
"1359";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;32;634,22000000719;"A";1;0;NA;"A";"black";"blue";"magnit";2;300;0;1;0;1
"1363";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;33;814,729999983683;"A";1;0;NA;"A";"black";"red";"magnit";3;300;0;0;1;0
"1367";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;34;703,535000007832;"A";1;0;NA;"A";"black";"red";"magnit";2;300;0;0;0;0
"1371";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;35;575,400000001537;"A";1;0;NA;"A";"black";"blue";"magnit";1;300;0;0;1;0
"1375";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;36;659,169999998994;"A";1;0;NA;"A";"black";"blue";"magnit";4;300;0;0;0;0
"1379";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;37;568,874999997206;"A";1;0;NA;"A";"black";"blue";"magnit";3;300;0;0;0;0
"1383";"5d1cfc4ee950480015366f7b";"BRAC2_horiLL_1st0";3;38;549,809999996796;"L";1;0;NA;"L";"black";"blue";"parity";7;300;1;1;0;0
