"";"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"cuecolor_R";"error_R"
"13585";"YF1";"BRAC1_horiLA_1st300";1;35;1036,49499999289;"A";1;0;NA;"A";"red";"black";"parity";3;0;0;0;1;1
"13589";"YF1";"BRAC1_horiLA_1st300";1;36;688,114999997197;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;0;0;0
"13593";"YF1";"BRAC1_horiLA_1st300";1;37;822,34499999322;"L";1;0;NA;"L";"blue";"black";"parity";2;0;0;1;1;0
"13597";"YF1";"BRAC1_horiLA_1st300";1;38;900,429999994347;"L";1;0;NA;"L";"red";"black";"magnit";1;0;1;0;1;0
"13601";"YF1";"BRAC1_horiLA_1st300";1;39;1493,29499999294;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;0;1;1;0
"13605";"YF1";"BRAC1_horiLA_1st300";1;40;513,225000002421;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;0;1;0;0
"13609";"YF1";"BRAC1_horiLA_1st300";1;41;783,745000007795;"L";1;0;NA;"L";"blue";"black";"parity";6;0;1;0;0;0
"13613";"YF1";"BRAC1_horiLA_1st300";1;42;604,315000004135;"L";1;0;NA;"L";"blue";"black";"parity";4;0;0;0;0;0
"13617";"YF1";"BRAC1_horiLA_1st300";1;43;1322,33500000439;"A";1;0;NA;"A";"red";"black";"parity";9;0;0;1;1;0
"13621";"YF1";"BRAC1_horiLA_1st300";1;44;627,17000000691;"A";1;0;NA;"A";"red";"black";"parity";3;0;0;0;0;0
"13625";"YF1";"BRAC1_horiLA_1st300";1;45;885,624999995343;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;1;1;1;0
"13629";"YF1";"BRAC1_horiLA_1st300";1;46;628,559999997262;"A";1;0;NA;"A";"blue";"black";"parity";7;0;1;1;0;0
"13633";"YF1";"BRAC1_horiLA_1st300";1;47;1018,45999999205;"A";1;1;NA;"L";"red";"black";"parity";4;0;0;1;1;0
"13637";"YF1";"BRAC1_horiLA_1st300";1;48;1246,60500000766;"L";1;0;NA;"L";"blue";"black";"parity";6;0;0;0;1;1
"13641";"YF1";"BRAC1_horiLA_1st300";1;49;1431,45499999798;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;1;1;0;0
"13645";"YF1";"BRAC1_horiLA_1st300";1;50;1060,50000000675;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;0;0;0;0
"13649";"YF1";"BRAC1_horiLA_1st300";1;51;538,339999999152;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;0;0;0;0
"13653";"YF1";"BRAC1_horiLA_1st300";1;52;727,859999998938;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;0;0;0;0
"13657";"YF1";"BRAC1_horiLA_1st300";1;53;371,405000012601;"A";1;1;NA;"L";"red";"black";"magnit";3;0;0;1;1;0
"13661";"YF1";"BRAC1_horiLA_1st300";1;54;1158,22499999194;"A";1;0;NA;"A";"red";"black";"parity";7;0;1;1;0;1
"13665";"YF1";"BRAC1_horiLA_1st300";1;55;1092,38500001072;"L";1;1;NA;"A";"red";"black";"magnit";6;0;1;0;0;0
"13669";"YF1";"BRAC1_horiLA_1st300";1;56;873,050000009127;"A";1;0;NA;"A";"red";"black";"magnit";9;0;0;0;0;1
"13673";"YF1";"BRAC1_horiLA_1st300";1;57;568,054999995977;"A";1;0;NA;"A";"red";"black";"magnit";7;0;0;0;0;0
"13677";"YF1";"BRAC1_horiLA_1st300";1;58;1112,57500000647;"A";1;0;NA;"A";"blue";"black";"parity";9;0;1;0;1;0
"13681";"YF1";"BRAC1_horiLA_1st300";1;59;1244,99000000651;"L";1;0;NA;"L";"red";"black";"magnit";3;0;1;1;1;0
"13685";"YF1";"BRAC1_horiLA_1st300";1;60;1384,5;"A";1;0;NA;"A";"red";"black";"parity";9;0;1;1;0;0
"13689";"YF1";"BRAC1_horiLA_1st300";1;61;1185,41500000004;"A";1;0;NA;"A";"red";"black";"magnit";8;0;1;0;0;0
"13693";"YF1";"BRAC1_horiLA_1st300";1;62;592,000000004191;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;0;0;1;0
"13697";"YF1";"BRAC1_horiLA_1st300";1;63;796,869999991031;"A";1;0;NA;"A";"red";"black";"magnit";7;0;0;0;1;0
"13701";"YF1";"BRAC1_horiLA_1st300";1;64;584,934999991674;"L";1;0;NA;"L";"red";"black";"magnit";1;0;0;1;0;0
"13705";"YF1";"BRAC1_horiLA_1st300";1;65;515,79499999946;"L";1;0;NA;"L";"red";"black";"magnit";2;0;0;0;0;0
"13709";"YF1";"BRAC1_horiLA_1st300";1;66;584,105000001611;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;0;1;1;0
"13713";"YF1";"BRAC1_horiLA_1st300";1;67;658,349999997998;"L";1;0;NA;"L";"blue";"black";"parity";2;0;1;1;0;0
"13717";"YF1";"BRAC1_horiLA_1st300";1;68;1201,26999999047;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;1;0;0;0
"13721";"YF1";"BRAC1_horiLA_1st300";1;69;519,890000010608;"L";1;0;NA;"L";"red";"black";"magnit";4;0;0;0;1;0
"13725";"YF1";"BRAC1_horiLA_1st300";1;70;2025,18000001134;"A";1;0;NA;"A";"blue";"black";"parity";3;0;1;1;1;0
"13729";"YF1";"BRAC1_horiLA_1st300";1;71;1512,99999999162;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;1;1;0;0
"13733";"YF1";"BRAC1_horiLA_1st300";1;72;1552,43999999948;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;0;0;0
"13737";"YF1";"BRAC1_horiLA_1st300";1;73;709,405000001425;"A";1;0;NA;"A";"red";"black";"magnit";6;0;1;1;1;0
"13741";"YF1";"BRAC1_horiLA_1st300";1;74;1865,77999999281;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;0;0;1;0
"13745";"YF1";"BRAC1_horiLA_1st300";1;75;663,809999998193;"L";1;0;NA;"L";"blue";"black";"parity";8;0;1;1;0;0
"13749";"YF1";"BRAC1_horiLA_1st300";1;76;632,409999991069;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;1;0;0;0
"13753";"YF1";"BRAC1_horiLA_1st300";1;77;790,894999998389;"L";1;0;NA;"L";"blue";"black";"parity";8;0;1;0;0;0
"13757";"YF1";"BRAC1_horiLA_1st300";1;78;751,350000005914;"L";1;0;NA;"L";"red";"black";"magnit";1;0;1;0;1;0
"13761";"YF1";"BRAC1_horiLA_1st300";1;79;1005,35500000115;"L";1;0;NA;"L";"red";"black";"magnit";2;0;0;0;0;0
"13765";"YF1";"BRAC1_horiLA_1st300";1;80;537,444999994477;"L";1;0;NA;"L";"red";"black";"parity";6;0;1;0;0;0
"13769";"YF1";"BRAC1_horiLA_1st300";1;81;581,560000006109;"A";1;0;NA;"A";"blue";"black";"parity";1;0;0;1;1;0
"13773";"YF1";"BRAC1_horiLA_1st300";1;82;461,144999993965;"A";1;0;NA;"A";"red";"black";"magnit";8;0;1;0;1;0
"13777";"YF1";"BRAC1_horiLA_1st300";1;83;702,414999992587;"A";1;0;NA;"A";"blue";"black";"parity";7;0;1;0;1;0
"13781";"YF1";"BRAC1_horiLA_1st300";1;84;667,465000005905;"L";1;0;NA;"L";"blue";"black";"parity";6;0;0;1;0;0
"13785";"YF1";"BRAC1_horiLA_1st300";1;85;566,919999997597;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;1;0;0;0
"13789";"YF1";"BRAC1_horiLA_1st300";1;86;1120,91500000679;"A";1;0;NA;"A";"blue";"black";"parity";9;0;1;1;0;0
"13793";"YF1";"BRAC1_horiLA_1st300";1;87;1407,33499999624;"L";1;1;NA;"A";"red";"black";"parity";1;0;0;0;1;0
"13797";"YF1";"BRAC1_horiLA_1st300";1;88;618,249999999534;"L";1;0;NA;"L";"blue";"black";"parity";8;0;0;1;1;1
"13801";"YF1";"BRAC1_horiLA_1st300";1;89;528,0849999981;"A";1;0;NA;"A";"red";"black";"parity";9;0;0;1;1;0
"13805";"YF1";"BRAC1_horiLA_1st300";1;90;930,405000006314;"A";1;0;NA;"A";"red";"black";"magnit";7;0;1;0;0;0
"13809";"YF1";"BRAC1_horiLA_1st300";1;91;606,529999990016;"L";1;0;NA;"L";"red";"black";"parity";4;0;1;1;0;0
"13813";"YF1";"BRAC1_horiLA_1st300";1;92;1541,09500000789;"A";1;1;NA;"L";"red";"black";"magnit";3;0;1;0;0;0
"13817";"YF1";"BRAC1_horiLA_1st300";1;93;519,390000001295;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;0;0;1;1
"13821";"YF1";"BRAC1_horiLA_1st300";1;94;1527,32500000275;"L";1;0;NA;"L";"red";"black";"parity";2;0;1;0;1;0
"13825";"YF1";"BRAC1_horiLA_1st300";1;95;1185,83000000217;"A";1;1;NA;"L";"blue";"black";"magnit";1;0;1;0;1;0
"13830";"YF1";"BRAC1_horiLA_1st300";2;0;1498,08499999926;"L";1;0;NA;"L";"blue";"black";"parity";4;300;99;99;99;99
"13834";"YF1";"BRAC1_horiLA_1st300";2;1;514,070000004722;"L";1;1;NA;"A";"blue";"black";"magnit";9;300;1;1;0;0
"13838";"YF1";"BRAC1_horiLA_1st300";2;2;1197,97999999719;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;0;1;0;1
"13842";"YF1";"BRAC1_horiLA_1st300";2;3;1829,25500000408;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;0;1;0
"13846";"YF1";"BRAC1_horiLA_1st300";2;4;912,114999999292;"L";1;0;NA;"L";"red";"black";"magnit";1;300;1;0;0;0
"13850";"YF1";"BRAC1_horiLA_1st300";2;5;1189,16499998886;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;0;1;1;0
"13854";"YF1";"BRAC1_horiLA_1st300";2;6;1417,849999998;"A";1;0;NA;"A";"red";"black";"parity";9;300;1;0;1;0
"13858";"YF1";"BRAC1_horiLA_1st300";2;7;439,695000008214;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;1;0
"13862";"YF1";"BRAC1_horiLA_1st300";2;8;527,734999996144;"A";1;0;NA;"A";"red";"black";"parity";7;300;1;0;1;0
"13866";"YF1";"BRAC1_horiLA_1st300";2;9;448,754999990342;"A";1;0;NA;"A";"blue";"black";"parity";9;300;0;0;1;0
"13870";"YF1";"BRAC1_horiLA_1st300";2;10;433,984999995911;"L";1;0;NA;"L";"red";"black";"magnit";1;300;1;1;1;0
"13874";"YF1";"BRAC1_horiLA_1st300";2;11;696,649999998044;"A";1;1;NA;"L";"red";"black";"parity";8;300;1;0;0;0
"13878";"YF1";"BRAC1_horiLA_1st300";2;12;509,56999999471;"L";1;0;NA;"L";"red";"black";"magnit";3;300;1;0;0;1
"13882";"YF1";"BRAC1_horiLA_1st300";2;13;1188,71000000229;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;0;0;1;0
"13886";"YF1";"BRAC1_horiLA_1st300";2;14;1361,61999999615;"A";1;0;NA;"A";"red";"black";"magnit";9;300;0;1;1;0
"13890";"YF1";"BRAC1_horiLA_1st300";2;15;2499,46099999989;NA;NA;1;1;"A";"blue";"black";"parity";3;300;1;0;1;0
"13894";"YF1";"BRAC1_horiLA_1st300";2;16;547,330000001239;"A";1;1;NA;"L";"blue";"black";"parity";8;300;0;1;0;1
"13898";"YF1";"BRAC1_horiLA_1st300";2;17;964,145000005374;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;1;1;0;1
"13902";"YF1";"BRAC1_horiLA_1st300";2;18;734,465000001248;"L";1;0;NA;"L";"red";"black";"parity";4;300;1;1;1;0
"13906";"YF1";"BRAC1_horiLA_1st300";2;19;620,345000002999;"L";1;0;NA;"L";"blue";"black";"parity";8;300;0;0;1;0
"13910";"YF1";"BRAC1_horiLA_1st300";2;20;471,965000004275;"A";1;1;NA;"L";"blue";"black";"parity";2;300;0;0;0;0
"13914";"YF1";"BRAC1_horiLA_1st300";2;21;703,340000007302;"L";1;0;NA;"L";"red";"black";"parity";6;300;0;0;1;1
"13918";"YF1";"BRAC1_horiLA_1st300";2;22;1693,66499999887;"L";1;0;NA;"L";"red";"black";"magnit";4;300;1;0;0;0
"13922";"YF1";"BRAC1_horiLA_1st300";2;23;465,494999996619;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;0;0;1;0
"13926";"YF1";"BRAC1_horiLA_1st300";2;24;870,139999998966;"L";1;0;NA;"L";"red";"black";"magnit";4;300;0;0;1;0
"13930";"YF1";"BRAC1_horiLA_1st300";2;25;1139,43999999901;"L";1;0;NA;"L";"red";"black";"parity";6;300;1;0;0;0
"13934";"YF1";"BRAC1_horiLA_1st300";2;26;561,960000006249;"L";1;0;NA;"L";"red";"black";"parity";8;300;0;0;0;0
"13938";"YF1";"BRAC1_horiLA_1st300";2;27;654,949999996461;"L";1;0;NA;"L";"blue";"black";"parity";6;300;0;0;1;0
"13942";"YF1";"BRAC1_horiLA_1st300";2;28;565,245000005234;"L";1;0;NA;"L";"red";"black";"parity";8;300;0;0;1;0
"13946";"YF1";"BRAC1_horiLA_1st300";2;29;702,669999998761;"A";1;0;NA;"A";"red";"black";"parity";7;300;0;1;0;0
"13950";"YF1";"BRAC1_horiLA_1st300";2;30;506,630000003614;"L";1;0;NA;"L";"red";"black";"magnit";2;300;1;1;0;0
"13954";"YF1";"BRAC1_horiLA_1st300";2;31;1476,38999999617;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;0;1;1;0
"13958";"YF1";"BRAC1_horiLA_1st300";2;32;722,974999996834;"L";1;1;NA;"A";"blue";"black";"parity";9;300;1;0;0;0
"13962";"YF1";"BRAC1_horiLA_1st300";2;33;1189,53000000329;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;0;1;1
"13966";"YF1";"BRAC1_horiLA_1st300";2;34;2499,63199999998;NA;NA;1;1;"A";"red";"black";"magnit";6;300;1;0;0;0
"13970";"YF1";"BRAC1_horiLA_1st300";2;35;442,289999991888;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;0;1;1;1
"13974";"YF1";"BRAC1_horiLA_1st300";2;36;1366,71499999659;"A";1;0;NA;"A";"red";"black";"magnit";8;300;0;1;1;0
"13978";"YF1";"BRAC1_horiLA_1st300";2;37;1051,67000000086;"A";1;0;NA;"A";"red";"black";"magnit";9;300;0;0;0;0
"13982";"YF1";"BRAC1_horiLA_1st300";2;38;508,614999998827;"A";1;0;NA;"A";"red";"black";"magnit";8;300;0;0;0;0
"13986";"YF1";"BRAC1_horiLA_1st300";2;39;859,725000002189;"A";1;0;NA;"A";"blue";"black";"parity";3;300;1;0;1;0
"13990";"YF1";"BRAC1_horiLA_1st300";2;40;984,459999992279;"A";1;0;NA;"A";"red";"black";"parity";1;300;0;0;1;0
"13994";"YF1";"BRAC1_horiLA_1st300";2;41;527,919999993173;"L";1;0;NA;"L";"red";"black";"magnit";3;300;1;1;0;0
"13998";"YF1";"BRAC1_horiLA_1st300";2;42;1171,6599999927;"A";1;1;NA;"L";"blue";"black";"parity";4;300;1;0;1;0
"14002";"YF1";"BRAC1_horiLA_1st300";2;43;1308,29500000994;"A";1;0;NA;"A";"red";"black";"magnit";7;300;1;1;1;1
"14006";"YF1";"BRAC1_horiLA_1st300";2;44;1574,85000000452;"L";1;0;NA;"L";"blue";"black";"parity";4;300;1;1;1;0
"14010";"YF1";"BRAC1_horiLA_1st300";2;45;618,020000009099;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;1;1;0;0
"14014";"YF1";"BRAC1_horiLA_1st300";2;46;2194,2599999893;"L";1;0;NA;"L";"red";"black";"parity";6;300;1;1;1;0
"14018";"YF1";"BRAC1_horiLA_1st300";2;47;724,199999996927;"L";1;0;NA;"L";"blue";"black";"parity";8;300;0;0;1;0
"14022";"YF1";"BRAC1_horiLA_1st300";2;48;1283,38999999687;"L";1;0;NA;"L";"red";"black";"magnit";1;300;1;0;1;0
"14026";"YF1";"BRAC1_horiLA_1st300";2;49;1941,51999999303;"L";1;1;NA;"A";"blue";"black";"parity";7;300;1;1;1;0
"14030";"YF1";"BRAC1_horiLA_1st300";2;50;736,624999990454;"A";1;0;NA;"A";"red";"black";"parity";9;300;0;0;1;1
"14034";"YF1";"BRAC1_horiLA_1st300";2;51;560,789999988629;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;1;1;1;0
"14038";"YF1";"BRAC1_horiLA_1st300";2;52;2306,27000000095;"A";1;0;NA;"A";"red";"black";"parity";1;300;1;1;1;0
"14042";"YF1";"BRAC1_horiLA_1st300";2;53;849,965000001248;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;0;0;0
"14046";"YF1";"BRAC1_horiLA_1st300";2;54;989,449999993667;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;1;1;1;0
"14050";"YF1";"BRAC1_horiLA_1st300";2;55;1710,64999999385;"A";1;0;NA;"A";"red";"black";"magnit";7;300;0;1;1;0
"14054";"YF1";"BRAC1_horiLA_1st300";2;56;1059,98000000557;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;0;1;1;0
"14058";"YF1";"BRAC1_horiLA_1st300";2;57;2153,65000000736;"A";1;0;NA;"A";"red";"black";"parity";3;300;1;1;1;0
"14062";"YF1";"BRAC1_horiLA_1st300";2;58;600,850000002421;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;0;1;0
"14066";"YF1";"BRAC1_horiLA_1st300";2;59;1185,46999999695;"A";1;0;NA;"A";"red";"black";"magnit";7;300;1;0;1;0
"14070";"YF1";"BRAC1_horiLA_1st300";2;60;1406,2350000022;"A";1;0;NA;"A";"blue";"black";"parity";9;300;1;0;1;0
"14074";"YF1";"BRAC1_horiLA_1st300";2;61;1155,47500000661;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;0;0;0
"14078";"YF1";"BRAC1_horiLA_1st300";2;62;561,50000001071;"A";1;0;NA;"A";"red";"black";"parity";7;300;0;0;1;0
"14082";"YF1";"BRAC1_horiLA_1st300";2;63;893,815000003204;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;1;0
"14086";"YF1";"BRAC1_horiLA_1st300";2;64;522,410000004806;"A";1;0;NA;"A";"red";"black";"magnit";9;300;0;0;1;0
"14090";"YF1";"BRAC1_horiLA_1st300";2;65;778,344999998808;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;0;1;1;0
"14094";"YF1";"BRAC1_horiLA_1st300";2;66;1517,85000000382;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;0;1;0
"14098";"YF1";"BRAC1_horiLA_1st300";2;67;1200,28999999305;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;1;1;1;0
"14102";"YF1";"BRAC1_horiLA_1st300";2;68;1189,12999999896;"A";1;1;NA;"L";"blue";"black";"parity";2;300;1;1;0;0
"14106";"YF1";"BRAC1_horiLA_1st300";2;69;969,975000000093;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;1;1;0;1
"14110";"YF1";"BRAC1_horiLA_1st300";2;70;695,940000005066;"A";1;0;NA;"A";"blue";"black";"parity";1;300;1;0;0;0
"14114";"YF1";"BRAC1_horiLA_1st300";2;71;1114,95999999158;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;1;0;0;0
"14118";"YF1";"BRAC1_horiLA_1st300";2;72;794,114999996964;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;0;0;0;0
"14122";"YF1";"BRAC1_horiLA_1st300";2;73;634,300000005402;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;1;1;0
"14126";"YF1";"BRAC1_horiLA_1st300";2;74;573,294999994803;"A";1;1;NA;"L";"blue";"black";"parity";6;300;0;0;1;0
"14130";"YF1";"BRAC1_horiLA_1st300";2;75;939,035000002943;"A";1;0;NA;"A";"blue";"black";"parity";7;300;0;1;0;1
"14134";"YF1";"BRAC1_horiLA_1st300";2;76;1321,29000000702;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;1;1;0
"14138";"YF1";"BRAC1_horiLA_1st300";2;77;568,035000003874;"A";1;0;NA;"A";"red";"black";"magnit";6;300;1;1;0;0
"14142";"YF1";"BRAC1_horiLA_1st300";2;78;464,569999996573;"L";1;0;NA;"L";"red";"black";"magnit";2;300;0;1;0;0
"14146";"YF1";"BRAC1_horiLA_1st300";2;79;786,489999998361;"A";1;1;NA;"L";"red";"black";"magnit";3;300;0;0;0;0
"14150";"YF1";"BRAC1_horiLA_1st300";2;80;1559,42499999981;"L";1;0;NA;"L";"red";"black";"parity";4;300;1;0;0;1
"14154";"YF1";"BRAC1_horiLA_1st300";2;81;630,069999999367;"A";1;0;NA;"A";"red";"black";"parity";9;300;0;1;0;0
"14158";"YF1";"BRAC1_horiLA_1st300";2;82;2077,30999999354;"A";1;0;NA;"A";"blue";"black";"parity";3;300;0;0;1;0
"14162";"YF1";"BRAC1_horiLA_1st300";2;83;1141,01999999536;"A";1;0;NA;"A";"blue";"black";"parity";7;300;0;0;0;0
"14166";"YF1";"BRAC1_horiLA_1st300";2;84;1072,53499999922;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;1;1;0;0
"14170";"YF1";"BRAC1_horiLA_1st300";2;85;2499,3879999998;NA;NA;1;1;"A";"blue";"black";"magnit";6;300;0;1;0;0
"14174";"YF1";"BRAC1_horiLA_1st300";2;86;498,384999998845;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;0;1;0;1
"14178";"YF1";"BRAC1_horiLA_1st300";2;87;635,800000003539;"A";1;0;NA;"A";"red";"black";"magnit";6;300;0;1;1;0
"14182";"YF1";"BRAC1_horiLA_1st300";2;88;487,135000003036;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;0;1;1;0
"14186";"YF1";"BRAC1_horiLA_1st300";2;89;896,23500000732;"A";1;0;NA;"A";"red";"black";"parity";1;300;1;1;1;0
"14190";"YF1";"BRAC1_horiLA_1st300";2;90;420,660000003409;"L";1;0;NA;"L";"red";"black";"magnit";4;300;1;1;0;0
"14194";"YF1";"BRAC1_horiLA_1st300";2;91;1304,86000000359;"A";1;1;NA;"L";"blue";"black";"parity";6;300;1;0;1;0
"14198";"YF1";"BRAC1_horiLA_1st300";2;92;971,909999993164;"L";1;0;NA;"L";"red";"black";"magnit";2;300;1;0;1;1
"14202";"YF1";"BRAC1_horiLA_1st300";2;93;691,944999998901;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;0;0;1;0
"14206";"YF1";"BRAC1_horiLA_1st300";2;94;592,400000008754;"A";1;0;NA;"A";"red";"black";"magnit";8;300;0;1;1;0
"14210";"YF1";"BRAC1_horiLA_1st300";2;95;1223,08999999939;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;1;1;0
"14215";"YF1";"BRAC1_horiLA_1st300";3;0;1374,19000000227;"A";1;1;NA;"L";"blue";"black";"magnit";2;0;99;99;99;99
"14219";"YF1";"BRAC1_horiLA_1st300";3;1;604,169999991078;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;0;1;0;1
"14223";"YF1";"BRAC1_horiLA_1st300";3;2;505,140000008512;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;0;0;0;0
"14227";"YF1";"BRAC1_horiLA_1st300";3;3;473,615000010002;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;0;1;0;0
"14231";"YF1";"BRAC1_horiLA_1st300";3;4;659,260000000242;"A";1;0;NA;"A";"red";"black";"parity";9;0;1;1;1;0
"14235";"YF1";"BRAC1_horiLA_1st300";3;5;633,484999998473;"A";1;0;NA;"A";"blue";"black";"parity";3;0;0;0;1;0
"14239";"YF1";"BRAC1_horiLA_1st300";3;6;501,850000000559;"A";1;0;NA;"A";"red";"black";"parity";9;0;0;0;1;0
"14243";"YF1";"BRAC1_horiLA_1st300";3;7;589,600000006612;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;1;0;1;0
"14247";"YF1";"BRAC1_horiLA_1st300";3;8;1024,64000000292;"L";1;0;NA;"L";"red";"black";"parity";6;0;1;1;1;0
"14251";"YF1";"BRAC1_horiLA_1st300";3;9;454,675000001211;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;1;0;1;0
"14255";"YF1";"BRAC1_horiLA_1st300";3;10;1463,05500000017;"L";1;0;NA;"L";"red";"black";"parity";2;0;1;0;1;0
"14259";"YF1";"BRAC1_horiLA_1st300";3;11;1077,21500001196;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;1;1;1;0
"14263";"YF1";"BRAC1_horiLA_1st300";3;12;592,104999988806;"A";1;0;NA;"A";"red";"black";"parity";3;0;1;0;1;0
"14267";"YF1";"BRAC1_horiLA_1st300";3;13;481,2099999981;"L";1;0;NA;"L";"red";"black";"parity";4;0;0;1;0;0
"14271";"YF1";"BRAC1_horiLA_1st300";3;14;1158,27499999432;"L";1;0;NA;"L";"blue";"black";"parity";6;0;0;0;1;0
"14275";"YF1";"BRAC1_horiLA_1st300";3;15;657,770000005141;"A";1;0;NA;"A";"red";"black";"magnit";7;0;1;1;1;0
"14279";"YF1";"BRAC1_horiLA_1st300";3;16;1546,8600000022;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;0;1;1;0
"14283";"YF1";"BRAC1_horiLA_1st300";3;17;531,875000000931;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;0;0;0;0
"14287";"YF1";"BRAC1_horiLA_1st300";3;18;581,66999999946;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;0;0;0;0
"14291";"YF1";"BRAC1_horiLA_1st300";3;19;909,299999999348;"A";1;0;NA;"A";"red";"black";"magnit";9;0;0;1;1;0
"14295";"YF1";"BRAC1_horiLA_1st300";3;20;1134,76000000071;"L";1;0;NA;"L";"red";"black";"parity";8;0;1;1;0;0
"14299";"YF1";"BRAC1_horiLA_1st300";3;21;556,215000004508;"L";1;0;NA;"L";"red";"black";"magnit";3;0;1;0;0;0
"14303";"YF1";"BRAC1_horiLA_1st300";3;22;604,615000003483;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;0;1;1;0
"14307";"YF1";"BRAC1_horiLA_1st300";3;23;728,385000009555;"A";1;1;NA;"L";"red";"black";"parity";4;0;1;1;1;0
"14311";"YF1";"BRAC1_horiLA_1st300";3;24;1180,72000000393;"L";1;0;NA;"L";"red";"black";"magnit";1;0;1;0;0;1
"14315";"YF1";"BRAC1_horiLA_1st300";3;25;1463,8850000049;"A";1;0;NA;"A";"blue";"black";"parity";7;0;1;1;1;0
"14319";"YF1";"BRAC1_horiLA_1st300";3;26;515,8399999924;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;1;1;0;0
"14323";"YF1";"BRAC1_horiLA_1st300";3;27;808,424999995623;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;0;0;0
"14327";"YF1";"BRAC1_horiLA_1st300";3;28;808,974999992643;"L";1;0;NA;"L";"red";"black";"magnit";2;0;1;0;1;0
"14331";"YF1";"BRAC1_horiLA_1st300";3;29;493,570000005886;"A";1;0;NA;"A";"red";"black";"parity";3;0;1;1;0;0
"14335";"YF1";"BRAC1_horiLA_1st300";3;30;1085,50000000093;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;1;1;1;0
"14339";"YF1";"BRAC1_horiLA_1st300";3;31;978,059999994002;"A";1;0;NA;"A";"blue";"black";"parity";1;0;1;1;0;0
"14343";"YF1";"BRAC1_horiLA_1st300";3;32;896,439999996684;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;1;1;0;0
"14347";"YF1";"BRAC1_horiLA_1st300";3;33;882,700000002049;"A";1;0;NA;"A";"blue";"black";"parity";1;0;1;1;0;0
