"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"framecolor_R";"error_R";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"PJ6";"BRAC2_vertAA_1st300";1;0;2048,70500000101;"L";1;1;NA;"A";"black";"blue";"parity";1;0;"MacOs";"Chrome";"1440x697";99;99;99;99;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;1;1131,65499999747;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"MacOs";"Chrome";"1440x697";1;0;1;1;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;2;615,030000000959;"L";1;0;NA;"L";"black";"red";"parity";2;0;"MacOs";"Chrome";"1440x697";1;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;3;444,95000000461;"A";1;1;NA;"L";"black";"blue";"parity";8;0;"MacOs";"Chrome";"1440x697";0;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;4;532,825000002049;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"MacOs";"Chrome";"1440x697";1;0;0;1;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;5;534,825000002515;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"MacOs";"Chrome";"1440x697";0;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;6;791,479999999981;"L";1;0;NA;"L";"black";"red";"parity";6;0;"MacOs";"Chrome";"1440x697";1;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;7;631,644999993965;"L";1;0;NA;"L";"black";"red";"magnit";3;0;"MacOs";"Chrome";"1440x697";1;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;8;541,689999998314;"L";1;1;NA;"A";"black";"red";"parity";1;0;"MacOs";"Chrome";"1440x697";1;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;9;479,81499999878;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"MacOs";"Chrome";"1440x697";1;1;1;1;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;10;518,734999998007;"A";1;0;NA;"A";"black";"red";"magnit";7;0;"MacOs";"Chrome";"1440x697";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;11;412,745000001509;"L";1;0;NA;"L";"black";"red";"magnit";3;0;"MacOs";"Chrome";"1440x697";0;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;12;470,390000002459;"A";1;0;NA;"A";"black";"red";"magnit";7;0;"MacOs";"Chrome";"1440x697";0;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;13;662,245000006631;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"MacOs";"Chrome";"1440x697";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;14;540,940000006231;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"MacOs";"Chrome";"1440x697";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;15;782,370000000577;"L";1;0;NA;"L";"black";"blue";"parity";6;0;"MacOs";"Chrome";"1440x697";1;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;16;596,254999996629;"L";1;0;NA;"L";"black";"red";"parity";8;0;"MacOs";"Chrome";"1440x697";0;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;17;639,264999998035;"L";1;1;NA;"A";"black";"blue";"parity";1;0;"MacOs";"Chrome";"1440x697";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;18;818,429999999236;"A";1;0;NA;"A";"black";"red";"parity";7;0;"MacOs";"Chrome";"1440x697";0;0;1;1;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;19;728,085000002524;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"MacOs";"Chrome";"1440x697";1;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;20;724,945000001695;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"MacOs";"Chrome";"1440x697";0;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;21;491,979999998817;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"MacOs";"Chrome";"1440x697";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;22;500,395000002813;"A";1;0;NA;"A";"black";"red";"parity";7;0;"MacOs";"Chrome";"1440x697";1;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;23;661,879999999655;"A";1;0;NA;"A";"black";"red";"parity";1;0;"MacOs";"Chrome";"1440x697";0;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;24;625,949999994133;"L";1;0;NA;"L";"black";"blue";"parity";2;0;"MacOs";"Chrome";"1440x697";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;25;535,974999998696;"A";1;0;NA;"A";"black";"red";"parity";9;0;"MacOs";"Chrome";"1440x697";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;26;825,640000002924;"A";1;0;NA;"A";"black";"red";"parity";3;0;"MacOs";"Chrome";"1440x697";0;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;27;437,250000002794;"A";1;0;NA;"A";"black";"blue";"parity";1;0;"MacOs";"Chrome";"1440x697";0;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;28;497,159999998985;"A";1;0;NA;"A";"black";"blue";"parity";3;0;"MacOs";"Chrome";"1440x697";0;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;29;634,984999996843;"L";1;0;NA;"L";"black";"blue";"parity";4;0;"MacOs";"Chrome";"1440x697";0;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;30;781,085000002291;"A";1;0;NA;"A";"black";"red";"parity";3;0;"MacOs";"Chrome";"1440x697";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;31;514,490000001388;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"MacOs";"Chrome";"1440x697";1;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;32;551,955000002636;"A";1;0;NA;"A";"black";"blue";"parity";3;0;"MacOs";"Chrome";"1440x697";1;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;33;666,375000000698;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"MacOs";"Chrome";"1440x697";1;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;34;602,715000000782;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"MacOs";"Chrome";"1440x697";0;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;35;471,415000000037;"L";1;0;NA;"L";"black";"blue";"parity";2;0;"MacOs";"Chrome";"1440x697";1;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;36;501,109999997308;"L";1;0;NA;"L";"black";"blue";"parity";4;0;"MacOs";"Chrome";"1440x697";0;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;37;509,699999995064;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"MacOs";"Chrome";"1440x697";1;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;38;589,010000003502;"L";1;0;NA;"L";"black";"red";"parity";8;0;"MacOs";"Chrome";"1440x697";1;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;39;386,575000004144;"L";1;0;NA;"L";"black";"blue";"parity";2;0;"MacOs";"Chrome";"1440x697";0;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;40;567,329999997979;"A";1;0;NA;"A";"black";"blue";"parity";7;0;"MacOs";"Chrome";"1440x697";0;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;41;504,545000003418;"A";1;0;NA;"A";"black";"blue";"parity";9;0;"MacOs";"Chrome";"1440x697";0;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;42;596,890000000829;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"MacOs";"Chrome";"1440x697";1;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;43;651,849999994505;"A";1;0;NA;"A";"black";"blue";"parity";3;0;"MacOs";"Chrome";"1440x697";1;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;44;701,225000004284;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"MacOs";"Chrome";"1440x697";1;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;45;477,144999997225;"L";1;0;NA;"L";"black";"red";"magnit";4;0;"MacOs";"Chrome";"1440x697";0;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;46;499,524999999208;"A";1;0;NA;"A";"black";"red";"magnit";7;0;"MacOs";"Chrome";"1440x697";0;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;47;449,675000003539;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"MacOs";"Chrome";"1440x697";0;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;48;735,02500000177;"A";1;1;NA;"L";"black";"blue";"parity";6;0;"MacOs";"Chrome";"1440x697";1;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;49;442,384999994654;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"MacOs";"Chrome";"1440x697";1;1;0;1;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;50;592,790000002366;"L";1;0;NA;"L";"black";"blue";"parity";4;0;"MacOs";"Chrome";"1440x697";1;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;51;519,860000000335;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"MacOs";"Chrome";"1440x697";1;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;52;587,099999997066;"A";1;0;NA;"A";"black";"red";"parity";9;0;"MacOs";"Chrome";"1440x697";1;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;53;530,800000000512;"L";1;0;NA;"L";"black";"red";"magnit";3;0;"MacOs";"Chrome";"1440x697";1;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;54;513,740000002319;"L";1;0;NA;"L";"black";"blue";"magnit";1;0;"MacOs";"Chrome";"1440x697";0;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;55;418,489999996265;"A";1;0;NA;"A";"black";"blue";"parity";9;0;"MacOs";"Chrome";"1440x697";1;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;56;481,345000000205;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"MacOs";"Chrome";"1440x697";1;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;57;1023,25500000012;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"MacOs";"Chrome";"1440x697";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;58;611,105000003707;"A";1;1;NA;"L";"black";"red";"parity";8;0;"MacOs";"Chrome";"1440x697";1;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;59;539,899999996182;"A";1;0;NA;"A";"black";"blue";"parity";7;0;"MacOs";"Chrome";"1440x697";0;1;1;1;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;60;631,750000000466;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"MacOs";"Chrome";"1440x697";1;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;61;900,289999997709;"A";1;0;NA;"A";"black";"blue";"parity";7;0;"MacOs";"Chrome";"1440x697";1;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;62;928,419999996433;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"MacOs";"Chrome";"1440x697";1;0;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;63;607,77499999688;"L";1;0;NA;"L";"black";"red";"parity";6;0;"MacOs";"Chrome";"1440x697";1;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;64;611,06000000285;"L";1;0;NA;"L";"black";"blue";"parity";8;0;"MacOs";"Chrome";"1440x697";0;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;65;622,800000004703;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"MacOs";"Chrome";"1440x697";1;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;66;598,219999999972;"A";1;0;NA;"A";"black";"red";"parity";3;0;"MacOs";"Chrome";"1440x697";1;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;67;696,004999998026;"A";1;1;NA;"L";"black";"blue";"magnit";1;0;"MacOs";"Chrome";"1440x697";1;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;68;610,56499999552;"A";1;0;NA;"A";"black";"red";"parity";7;0;"MacOs";"Chrome";"1440x697";1;1;1;1;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;69;766,285000005038;"A";1;1;NA;"L";"black";"blue";"magnit";1;0;"MacOs";"Chrome";"1440x697";1;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;70;498,774999999907;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"MacOs";"Chrome";"1440x697";0;1;0;1;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;71;447,944999999832;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"MacOs";"Chrome";"1440x697";0;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;72;521,625000001164;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"MacOs";"Chrome";"1440x697";0;1;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;73;451,025000002235;"L";1;0;NA;"L";"black";"red";"parity";4;0;"MacOs";"Chrome";"1440x697";1;1;0;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
"PJ6";"BRAC2_vertAA_1st300";1;74;456,4950000057;"L";1;0;NA;"L";"black";"blue";"parity";6;0;"MacOs";"Chrome";"1440x697";0;0;1;0;"27";"female";"I've studied at least one of these disciplines (school or university)";"Bachelor degree";"right-handed";"";"Germany"
