"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"framecolor_R";"error_R"
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;36;534,604999999749;"L";1;0;NA;"L";"black";"blue";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;37;913,82500000007;"A";1;0;NA;"A";"black";"blue";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;38;693,660000000149;"A";1;0;NA;"A";"black";"blue";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;39;1191,40500000003;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;40;820,214999999967;"L";1;0;NA;"L";"black";"blue";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;41;642,834999999846;"L";1;0;NA;"L";"black";"blue";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;42;1498,875;"L";1;0;NA;"L";"black";"blue";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;43;611,790000000154;"A";1;0;NA;"A";"black";"blue";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;44;638,455000000075;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;45;1070,14500000002;"A";1;0;NA;"A";"black";"red";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;46;1396,92999999993;"L";1;0;NA;"L";"black";"red";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;47;602,070000000065;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;48;2145,70000000019;"L";1;0;NA;"L";"black";"blue";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;49;741,340000000084;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;50;1530,19500000007;"L";1;0;NA;"L";"black";"blue";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;51;855,639999999898;"A";1;0;NA;"A";"black";"red";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;52;962,230000000214;"L";1;0;NA;"L";"black";"red";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;53;1090,12999999966;"A";1;0;NA;"A";"black";"blue";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;54;1134,70999999996;"L";1;0;NA;"L";"black";"blue";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;55;1361,43500000006;"A";1;0;NA;"A";"black";"blue";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;56;2501,20900000003;NA;NA;1;1;"L";"black";"blue";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;57;1027,90500000003;"L";1;0;NA;"L";"black";"red";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;1
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;58;1320,71499999985;"A";1;0;NA;"A";"black";"blue";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;59;1196,2649999999;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;60;678,764999999898;"L";1;0;NA;"L";"black";"blue";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;61;1187,51500000013;"L";1;0;NA;"L";"black";"red";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;62;1059,94499999983;"A";1;0;NA;"A";"black";"red";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;63;673,655000000261;"A";1;0;NA;"A";"black";"red";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;64;721,610000000102;"L";1;0;NA;"L";"black";"red";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;65;881,155000000028;"A";1;0;NA;"A";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;66;568,745000000112;"A";1;0;NA;"A";"black";"blue";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;67;525,15000000014;"L";1;0;NA;"L";"black";"red";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;68;906,899999999907;"L";1;0;NA;"L";"black";"blue";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;69;581,590000000084;"A";1;0;NA;"A";"black";"blue";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;70;564,719999999739;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;71;806,854999999981;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;72;497,350000000093;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;73;635,354999999981;"A";1;0;NA;"A";"black";"blue";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;74;664,530000000028;"L";1;0;NA;"L";"black";"blue";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;75;641,304999999935;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;76;873,179999999702;"A";1;0;NA;"A";"black";"blue";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;77;618,554999999935;"L";1;0;NA;"L";"black";"red";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;78;714,795000000158;"A";1;0;NA;"A";"black";"red";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;79;672,475000000093;"A";1;0;NA;"A";"black";"blue";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;80;624,209999999963;"L";1;0;NA;"L";"black";"red";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;81;1153,6399999999;"A";1;0;NA;"A";"black";"blue";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;82;526,499999999767;"L";1;0;NA;"L";"black";"red";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;83;1561,55499999993;"A";1;0;NA;"A";"black";"blue";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;84;609,990000000224;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;85;849,954999999842;"A";1;0;NA;"A";"black";"red";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;86;731,100000000093;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;87;1266,79500000016;"A";1;0;NA;"A";"black";"blue";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;88;652,985000000102;"L";1;0;NA;"L";"black";"red";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;89;622,25;"A";1;0;NA;"A";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;90;752,659999999916;"L";1;0;NA;"L";"black";"blue";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;91;1020,00500000012;"L";1;0;NA;"L";"black";"red";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;92;1350,98000000021;"L";1;0;NA;"L";"black";"red";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;93;765,740000000224;"A";1;0;NA;"A";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;94;1184,8899999999;"A";1;0;NA;"A";"black";"blue";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";2;95;778,690000000177;"A";1;0;NA;"A";"black";"blue";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;0;1963,31999999983;"A";1;0;NA;"A";"black";"blue";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";99;99;99;99
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;1;770,225000000326;"L";1;0;NA;"L";"black";"blue";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;2;699,880000000121;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;3;643,424999999814;"A";1;0;NA;"A";"black";"red";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;4;886,98499999987;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;5;742,990000000224;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;6;539,155000000028;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;7;556,860000000335;"A";1;0;NA;"A";"black";"red";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;8;696,464999999851;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;9;1072,89000000013;"L";1;0;NA;"L";"black";"red";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;10;724,694999999832;"L";1;0;NA;"L";"black";"red";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;11;1158,32000000007;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;12;808,044999999925;"L";1;0;NA;"L";"black";"blue";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;13;719,199999999953;"A";1;0;NA;"A";"black";"red";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;14;1610,41000000015;"L";1;0;NA;"L";"black";"blue";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;15;1118,02000000002;"L";1;0;NA;"L";"black";"red";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;16;693,154999999795;"L";1;0;NA;"L";"black";"red";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;17;1050,57999999984;"A";1;1;NA;"L";"black";"red";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;18;1449,95999999996;"L";1;0;NA;"L";"black";"red";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;1
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;19;807,910000000149;"L";1;0;NA;"L";"black";"blue";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;20;684,550000000047;"L";1;0;NA;"L";"black";"blue";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;21;699,51500000013;"A";1;0;NA;"A";"black";"blue";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;22;607,870000000112;"L";1;0;NA;"L";"black";"blue";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;23;1257,64000000013;"A";1;0;NA;"A";"black";"red";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;24;615,439999999944;"L";1;0;NA;"L";"black";"red";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;25;2316,60499999998;"L";1;0;NA;"L";"black";"red";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;26;649,209999999963;"L";1;0;NA;"L";"black";"blue";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;27;995,644999999786;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;28;684,255000000121;"A";1;0;NA;"A";"black";"red";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;29;1293,56500000018;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;30;732,320000000065;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;31;1193,96499999985;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;32;1410,94500000007;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;33;583,705000000075;"A";1;0;NA;"A";"black";"blue";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;34;867,995000000112;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;35;1004,43500000006;"A";1;0;NA;"A";"black";"red";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;36;582,894999999786;"L";1;0;NA;"L";"black";"blue";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;37;665,375000000233;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;38;553,709999999963;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;39;646,679999999935;"A";1;0;NA;"A";"black";"blue";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;40;778,860000000102;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;41;1694,60499999998;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;42;693,334999999963;"A";1;0;NA;"A";"black";"red";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;43;908,340000000317;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;44;806,069999999832;"A";1;0;NA;"A";"black";"blue";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;45;1179,07499999995;"L";1;0;NA;"L";"black";"red";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;46;623,939999999944;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;47;816,325000000186;"A";1;0;NA;"A";"black";"red";"magnit";7;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;48;674,179999999935;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;49;1298,87999999989;"L";1;0;NA;"L";"black";"red";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;50;729,919999999925;"L";1;0;NA;"L";"black";"red";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;51;1600,14999999991;"A";1;0;NA;"A";"black";"blue";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;52;641,709999999963;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;53;722,114999999991;"A";1;0;NA;"A";"black";"blue";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;54;1118,43500000006;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;55;579,410000000149;"A";1;0;NA;"A";"black";"blue";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;56;706,550000000047;"L";1;0;NA;"L";"black";"blue";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;57;1477,02500000014;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;58;816,114999999991;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;59;1022,63500000001;"A";1;0;NA;"A";"black";"red";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;60;643,950000000186;"L";1;0;NA;"L";"black";"blue";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;61;624,295000000158;"A";1;0;NA;"A";"black";"blue";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;62;616,314999999944;"L";1;0;NA;"L";"black";"blue";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;63;738,084999999963;"L";1;0;NA;"L";"black";"red";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;64;1011,19499999983;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;0;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;65;1639,84999999986;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";0;1;0;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;66;824,465000000084;"L";1;0;NA;"L";"black";"red";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;1;0
"5cacd129abf37b0015a49f71";"BRAC2_horiAL_1st300";3;67;1196,84000000008;"A";1;0;NA;"A";"black";"red";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1366x657";1;1;0;0
