Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;parMap;oddMap;evenMap;firstFig;secondFig;cueFileName;stimFileName;magnMap;greatMap;lessMap;ANSWER;mappingsGuide;cue0FileName;breakMessage;;cuecolor;framecolor;orientation;stimulus;task;cocoa;blockN;trialN;__EMPTY
1385;1589787930494;18/05/2020 07:45:30;1589787930469;2;18/05/2020 09:45:30;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;349;328;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori7.png;;;;A;vertLA.png;blackredhori.png;;;black;red;hori;7;parity;0;3.0;39.0;348
1386;1589787930805;18/05/2020 07:45:30;1589787930768;2;18/05/2020 09:45:30;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;349;328;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori7.png;;;;A;vertLA.png;blackredhori.png;;;black;red;hori;7;parity;0;3.0;39.0;348
1387;1589787931430;18/05/2020 07:45:31;1589787931393;2;18/05/2020 09:45:31;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;349;328;4;Screen 4;Zone3;response_keyboard_single;618;;A;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori7.png;;;;A;vertLA.png;blackredhori.png;;;black;red;hori;7;parity;0;3.0;39.0;348
1388;1589787932813;18/05/2020 07:45:32;1589787932785;2;18/05/2020 09:45:32;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;350;329;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert3.png;;;;A;vertLA.png;blackbluevert.png;;;black;blue;vert;3;magnit;0;3.0;40.0;349
1389;1589787933124;18/05/2020 07:45:33;1589787933085;2;18/05/2020 09:45:33;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;350;329;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert3.png;;;;A;vertLA.png;blackbluevert.png;;;black;blue;vert;3;magnit;0;3.0;40.0;349
1390;1589787933420;18/05/2020 07:45:33;1589787933385;2;18/05/2020 09:45:33;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;350;329;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert3.png;;;;A;vertLA.png;blackbluevert.png;;;black;blue;vert;3;magnit;0;3.0;40.0;349
1391;1589787934217;18/05/2020 07:45:34;1589787934153;2;18/05/2020 09:45:34;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;350;329;4;Screen 4;Zone3;response_keyboard_single;761;;A;1;1;0;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert3.png;;;;A;vertLA.png;blackbluevert.png;;;black;blue;vert;3;magnit;0;3.0;40.0;349
1392;1589787935657;18/05/2020 07:45:35;1589787935556;2;18/05/2020 09:45:35;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;351;330;1;Screen 1;fixation;fixation;1406;;;;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert4.png;;;;A;vertLA.png;blackbluevert.png;;;black;blue;vert;4;magnit;0;3.0;41.0;350
1393;1589787936061;18/05/2020 07:45:36;1589787935855;2;18/05/2020 09:45:35;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;351;330;2;Screen 2;advancementZone;timelimit_screen;298;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert4.png;;;;A;vertLA.png;blackbluevert.png;;;black;blue;vert;4;magnit;0;3.0;41.0;350
1394;1589787936282;18/05/2020 07:45:36;1589787936156;2;18/05/2020 09:45:36;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;351;330;3;Screen 3;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert4.png;;;;A;vertLA.png;blackbluevert.png;;;black;blue;vert;4;magnit;0;3.0;41.0;350
1395;1589787936753;18/05/2020 07:45:36;1589787936725;2;18/05/2020 09:45:36;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;351;330;4;Screen 4;Zone4;response_keyboard_single;563.0000000001164;;L;1;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert4.png;;;;A;vertLA.png;blackbluevert.png;;;black;blue;vert;4;magnit;0;3.0;41.0;350
1396;1589787938157;18/05/2020 07:45:38;1589787938123;2;18/05/2020 09:45:38;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;352;331;1;Screen 1;fixation;fixation;1401;;;;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert6.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;6;magnit;0;3.0;42.0;351
1397;1589787938454;18/05/2020 07:45:38;1589787938423;2;18/05/2020 09:45:38;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;352;331;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert6.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;6;magnit;0;3.0;42.0;351
1398;1589787938784;18/05/2020 07:45:38;1589787938723;2;18/05/2020 09:45:38;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;352;331;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert6.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;6;magnit;0;3.0;42.0;351
1399;1589787939158;18/05/2020 07:45:39;1589787939137;2;18/05/2020 09:45:39;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;352;331;4;Screen 4;Zone4;response_keyboard_single;405.9999999998836;;L;1;1;0;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert6.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;6;magnit;0;3.0;42.0;351
1400;1589787940568;18/05/2020 07:45:40;1589787940527;2;18/05/2020 09:45:40;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;353;332;1;Screen 1;fixation;fixation;1404;;;;0;1;0;;;;;;trial;;;;;;blackredvert.png;blackredvert9.png;;;;L;vertLA.png;blackredvert.png;;;black;red;vert;9;magnit;0;3.0;43.0;352
1401;1589787940867;18/05/2020 07:45:40;1589787940827;2;18/05/2020 09:45:40;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;353;332;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert9.png;;;;L;vertLA.png;blackredvert.png;;;black;red;vert;9;magnit;0;3.0;43.0;352
1402;1589787941164;18/05/2020 07:45:41;1589787941127;2;18/05/2020 09:45:41;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;353;332;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert9.png;;;;L;vertLA.png;blackredvert.png;;;black;red;vert;9;magnit;0;3.0;43.0;352
1403;1589787941599;18/05/2020 07:45:41;1589787941579;2;18/05/2020 09:45:41;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;353;332;4;Screen 4;Zone4;response_keyboard_single;444.9999999998836;;L;1;1;0;0;;;;;;trial;;;;;;blackredvert.png;blackredvert9.png;;;;L;vertLA.png;blackredvert.png;;;black;red;vert;9;magnit;0;3.0;43.0;352
1404;1589787943007;18/05/2020 07:45:43;1589787942976;2;18/05/2020 09:45:42;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;354;333;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori2.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;2;parity;0;3.0;44.0;353
1405;1589787943318;18/05/2020 07:45:43;1589787943277;2;18/05/2020 09:45:43;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;354;333;2;Screen 2;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori2.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;2;parity;0;3.0;44.0;353
1406;1589787943615;18/05/2020 07:45:43;1589787943578;2;18/05/2020 09:45:43;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;354;333;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori2.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;2;parity;0;3.0;44.0;353
1407;1589787944257;18/05/2020 07:45:44;1589787944221;2;18/05/2020 09:45:44;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;354;333;4;Screen 4;Zone4;response_keyboard_single;636;;L;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori2.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;2;parity;0;3.0;44.0;353
1408;1589787945678;18/05/2020 07:45:45;1589787945614;2;18/05/2020 09:45:45;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;355;334;1;Screen 1;fixation;fixation;1401;;;;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert9.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;9;magnit;0;3.0;45.0;354
1409;1589787946008;18/05/2020 07:45:46;1589787945915;2;18/05/2020 09:45:45;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;355;334;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert9.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;9;magnit;0;3.0;45.0;354
1410;1589787946274;18/05/2020 07:45:46;1589787946215;2;18/05/2020 09:45:46;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;355;334;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert9.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;9;magnit;0;3.0;45.0;354
1411;1589787946756;18/05/2020 07:45:46;1589787946703;2;18/05/2020 09:45:46;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;355;334;4;Screen 4;Zone4;response_keyboard_single;480.0000000001164;;L;1;1;0;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert9.png;;;;L;vertLA.png;blackbluevert.png;;;black;blue;vert;9;magnit;0;3.0;45.0;354
1412;1589787948146;18/05/2020 07:45:48;1589787948098;2;18/05/2020 09:45:48;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;356;335;1;Screen 1;fixation;fixation;1401;;;;0;1;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori2.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;2;parity;0;3.0;46.0;355
1413;1589787948430;18/05/2020 07:45:48;1589787948398;2;18/05/2020 09:45:48;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;356;335;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori2.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;2;parity;0;3.0;46.0;355
1414;1589787948742;18/05/2020 07:45:48;1589787948698;2;18/05/2020 09:45:48;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;356;335;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori2.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;2;parity;0;3.0;46.0;355
1415;1589787949444;18/05/2020 07:45:49;1589787949407;2;18/05/2020 09:45:49;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;356;335;4;Screen 4;Zone4;response_keyboard_single;702;;L;1;1;0;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori2.png;;;;L;vertLA.png;blackbluehori.png;;;black;blue;hori;2;parity;0;3.0;46.0;355
1416;1589787950837;18/05/2020 07:45:50;1589787950802;2;18/05/2020 09:45:50;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;357;336;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori8.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;8;parity;0;3.0;47.0;356
1417;1589787951134;18/05/2020 07:45:51;1589787951103;2;18/05/2020 09:45:51;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;357;336;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori8.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;8;parity;0;3.0;47.0;356
1418;1589787951428;18/05/2020 07:45:51;1589787951403;2;18/05/2020 09:45:51;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;357;336;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori8.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;8;parity;0;3.0;47.0;356
1419;1589787951991;18/05/2020 07:45:51;1589787951963;2;18/05/2020 09:45:51;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;357;336;4;Screen 4;Zone4;response_keyboard_single;552.9999999998836;;L;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori8.png;;;;L;vertLA.png;blackredhori.png;;;black;red;hori;8;parity;0;3.0;47.0;356
1420;1589787953382;18/05/2020 07:45:53;1589787953352;2;18/05/2020 09:45:53;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;358;337;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackredvert.png;blackredvert1.png;;;;A;vertLA.png;blackredvert.png;;;black;red;vert;1;magnit;0;3.0;48.0;357
1421;1589787953727;18/05/2020 07:45:53;1589787953652;2;18/05/2020 09:45:53;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;358;337;2;Screen 2;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert1.png;;;;A;vertLA.png;blackredvert.png;;;black;red;vert;1;magnit;0;3.0;48.0;357
1422;1589787954009;18/05/2020 07:45:54;1589787953953;2;18/05/2020 09:45:53;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;358;337;3;Screen 3;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert1.png;;;;A;vertLA.png;blackredvert.png;;;black;red;vert;1;magnit;0;3.0;48.0;357
1423;1589787954647;18/05/2020 07:45:54;1589787954608;2;18/05/2020 09:45:54;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;358;337;4;Screen 4;Zone3;response_keyboard_single;647.9999999998836;;A;1;1;0;0;;;;;;trial;;;;;;blackredvert.png;blackredvert1.png;;;;A;vertLA.png;blackredvert.png;;;black;red;vert;1;magnit;0;3.0;48.0;357
1424;1589787956040;18/05/2020 07:45:56;1589787956006;2;18/05/2020 09:45:56;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;359;338;1;Screen 1;fixation;fixation;1401;;;;0;1;0;;;;;;trial;;;;;;blackredvert.png;blackredvert2.png;;;;A;vertLA.png;blackredvert.png;;;black;red;vert;2;magnit;0;3.0;49.0;358
1425;1589787956335;18/05/2020 07:45:56;1589787956306;2;18/05/2020 09:45:56;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;359;338;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert2.png;;;;A;vertLA.png;blackredvert.png;;;black;red;vert;2;magnit;0;3.0;49.0;358
1426;1589787956647;18/05/2020 07:45:56;1589787956606;2;18/05/2020 09:45:56;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;359;338;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert2.png;;;;A;vertLA.png;blackredvert.png;;;black;red;vert;2;magnit;0;3.0;49.0;358
1427;1589787957475;18/05/2020 07:45:57;1589787957446;2;18/05/2020 09:45:57;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;359;338;4;Screen 4;Zone3;response_keyboard_single;833.0000000001164;;A;1;1;0;0;;;;;;trial;;;;;;blackredvert.png;blackredvert2.png;;;;A;vertLA.png;blackredvert.png;;;black;red;vert;2;magnit;0;3.0;49.0;358
